"EffectMean","EffectLower","EffectUpper","Significant","Feature","Repeat","Fold","Dataset","Target"
0.343956494532726,0.171717171717172,0.494949494949495,"yes","X1",7,5,"bikesharing","windspeed"
0.430115722880622,0.321540519809592,0.584695105516194,"yes","X2",7,5,"bikesharing","windspeed"
0.439191121275052,0.323232323232323,0.595959595959596,"yes","X3",7,5,"bikesharing","windspeed"
0.400647066646244,0.252525252525253,0.567188399808595,"yes","X1",7,6,"bikesharing","windspeed"
0.428965078075928,0.322815850998524,0.604711895016938,"yes","X2",7,6,"bikesharing","windspeed"
0.448048247848177,0.330177287153895,0.629135216037179,"yes","X3",7,6,"bikesharing","windspeed"
0.396718357906086,0.14513181657886,0.582840275328814,"yes","X1",7,7,"bikesharing","windspeed"
0.434533245942438,0.313042675491247,0.595959595959596,"yes","X2",7,7,"bikesharing","windspeed"
0.432939757276539,0.319881547341286,0.595959595959596,"yes","X3",7,7,"bikesharing","windspeed"
0.377456581804883,0.292831690598236,0.515228338397493,"yes","X1",7,8,"bikesharing","windspeed"
0.396220006578065,0.309585807528678,0.532582199092132,"yes","X2",7,8,"bikesharing","windspeed"
0.404166143627411,0.25822465871837,0.565829299222387,"yes","X3",7,8,"bikesharing","windspeed"
0.412262572830693,0.252525252525253,0.574029141776291,"yes","X1",7,9,"bikesharing","windspeed"
0.361262171497507,0.252525252525253,0.505122460053693,"yes","X2",7,9,"bikesharing","windspeed"
0.458748860415605,0.330177287153895,0.646464646464647,"yes","X3",7,9,"bikesharing","windspeed"
0.40542803609149,0.292898035248453,0.542843504992324,"yes","X1",7,10,"bikesharing","windspeed"
0.405017450869338,0.29929006771607,0.552043296489047,"yes","X2",7,10,"bikesharing","windspeed"
0.411027171919026,0.292929292929293,0.575757575757576,"yes","X3",7,10,"bikesharing","windspeed"
0.384334120563814,0.272727272727273,0.537712852042228,"yes","X1",8,1,"bikesharing","windspeed"
0.389990799021127,0.284244793058123,0.537906394377536,"yes","X2",8,1,"bikesharing","windspeed"
0.401679579383823,0.289025199687008,0.565656565656566,"yes","X3",8,1,"bikesharing","windspeed"
0.42452945583732,0.311434641465792,0.582840275328814,"yes","X1",8,2,"bikesharing","windspeed"
0.429719308994494,0.323232323232323,0.582826383026218,"yes","X2",8,2,"bikesharing","windspeed"
0.394776305431178,0.25822465871837,0.545454545454546,"yes","X3",8,2,"bikesharing","windspeed"
0.390503590032214,0.292929292929293,0.535353535353535,"yes","X1",8,3,"bikesharing","windspeed"
0.412585489311832,0.312603702476748,0.545519999572545,"yes","X2",8,3,"bikesharing","windspeed"
0.43437423250965,0.268502587886625,0.63430410250382,"yes","X3",8,3,"bikesharing","windspeed"
0.397285701733451,0.272727272727273,0.545454545454546,"yes","X1",8,4,"bikesharing","windspeed"
0.396590053586292,0.313131313131313,0.527451546142036,"yes","X2",8,4,"bikesharing","windspeed"
0.447733879288952,0.309585807528678,0.636567360450633,"yes","X3",8,4,"bikesharing","windspeed"
0.395683808818169,0.292929292929293,0.562304602389239,"yes","X1",8,5,"bikesharing","windspeed"
0.397600311330063,0.252525252525253,0.575757575757576,"yes","X2",8,5,"bikesharing","windspeed"
0.43200406795117,0.313131313131313,0.606060606060606,"yes","X3",8,5,"bikesharing","windspeed"
0.370303121731005,0.25822465871837,0.527451546142036,"yes","X1",8,6,"bikesharing","windspeed"
0.386898847413835,0.29929006771607,0.525252525252525,"yes","X2",8,6,"bikesharing","windspeed"
0.481167505548016,0.341913284722148,0.676857293993182,"yes","X3",8,6,"bikesharing","windspeed"
0.405692487351474,0.289025199687008,0.562317811950467,"yes","X1",8,7,"bikesharing","windspeed"
0.401983114321777,0.282770902869057,0.575757575757576,"yes","X2",8,7,"bikesharing","windspeed"
0.441955636059668,0.333333333333333,0.596212121212121,"yes","X3",8,7,"bikesharing","windspeed"
0.418082240056614,0.289025199687008,0.596212121212121,"yes","X1",8,8,"bikesharing","windspeed"
0.402051560628027,0.282726673102246,0.552043296489047,"yes","X2",8,8,"bikesharing","windspeed"
0.437548508477273,0.307035382626073,0.603431754954031,"yes","X3",8,8,"bikesharing","windspeed"
0.418158755772133,0.301899475535893,0.553857132510007,"yes","X1",8,9,"bikesharing","windspeed"
0.420382287670403,0.2973178653824,0.56353591160221,"yes","X2",8,9,"bikesharing","windspeed"
0.445849564173533,0.335155837201212,0.60536599093082,"yes","X3",8,9,"bikesharing","windspeed"
0.400061748316597,0.285556695436794,0.53784111836598,"yes","X1",8,10,"bikesharing","windspeed"
0.395081512194948,0.292929292929293,0.537712852042228,"yes","X2",8,10,"bikesharing","windspeed"
0.426990536610967,0.2991965024644,0.606268812493098,"yes","X3",8,10,"bikesharing","windspeed"
0.420990742027065,0.302989071388625,0.565656565656566,"yes","X1",9,1,"bikesharing","windspeed"
0.419864203335815,0.309550512768451,0.575757575757576,"yes","X2",9,1,"bikesharing","windspeed"
0.478065617975927,0.333333333333333,0.737217448969535,"yes","X3",9,1,"bikesharing","windspeed"
0.390883487514145,0.262626262626263,0.537712852042228,"yes","X1",9,2,"bikesharing","windspeed"
0.386359368933249,0.282828282828283,0.542908781003879,"yes","X2",9,2,"bikesharing","windspeed"
0.43288282020867,0.299190031263618,0.596212121212121,"yes","X3",9,2,"bikesharing","windspeed"
0.413092079843931,0.289025199687008,0.562388401470922,"yes","X1",9,3,"bikesharing","windspeed"
0.403376004075075,0.299228056989312,0.562304602389239,"yes","X2",9,3,"bikesharing","windspeed"
0.444146123275781,0.323214334481526,0.593337661319911,"yes","X3",9,3,"bikesharing","windspeed"
0.416372430072442,0.293832708179717,0.596007239433242,"yes","X1",9,4,"bikesharing","windspeed"
0.39264718300912,0.262626262626263,0.545454545454546,"yes","X2",9,4,"bikesharing","windspeed"
0.427208857114699,0.303030303030303,0.593136015141423,"yes","X3",9,4,"bikesharing","windspeed"
0.383545365492233,0.227211874237853,0.537712852042228,"yes","X1",9,5,"bikesharing","windspeed"
0.405239439178431,0.272727272727273,0.555019544213737,"yes","X2",9,5,"bikesharing","windspeed"
0.406929180128545,0.292898035248453,0.545454545454546,"yes","X3",9,5,"bikesharing","windspeed"
0.416309423136977,0.278763893786816,0.613747116159835,"yes","X1",9,6,"bikesharing","windspeed"
0.406580453648985,0.313131313131313,0.552089871324031,"yes","X2",9,6,"bikesharing","windspeed"
0.440103405038988,0.328372029926632,0.603448675066167,"yes","X3",9,6,"bikesharing","windspeed"
0.409323080339067,0.278612978260328,0.584695105516194,"yes","X1",9,7,"bikesharing","windspeed"
0.422376476650839,0.304132188227639,0.582840275328814,"yes","X2",9,7,"bikesharing","windspeed"
0.449854551153952,0.333333333333333,0.621230050594104,"yes","X3",9,7,"bikesharing","windspeed"
0.386693591611424,0.272914818812315,0.535353535353535,"yes","X1",9,8,"bikesharing","windspeed"
0.403225188288195,0.292929292929293,0.552043296489047,"yes","X2",9,8,"bikesharing","windspeed"
0.472562643004632,0.3420415510459,0.654792903764339,"yes","X3",9,8,"bikesharing","windspeed"
0.35726915445747,0.201883594378011,0.537712852042228,"yes","X1",9,9,"bikesharing","windspeed"
0.401842601398967,0.278617787134303,0.562304602389239,"yes","X2",9,9,"bikesharing","windspeed"
0.445485708145283,0.333333333333333,0.599641471729164,"yes","X3",9,9,"bikesharing","windspeed"
0.406019477720665,0.292929292929293,0.546599829255289,"yes","X1",9,10,"bikesharing","windspeed"
0.39653984537986,0.282828282828283,0.543081277094443,"yes","X2",9,10,"bikesharing","windspeed"
0.418488899812751,0.309585807528678,0.603630521745016,"yes","X3",9,10,"bikesharing","windspeed"
0.390710734950302,0.292831690598236,0.542843504992324,"yes","X1",10,1,"bikesharing","windspeed"
0.435314784140927,0.312508979533195,0.592789479371118,"yes","X2",10,1,"bikesharing","windspeed"
0.39287260995995,0.262626262626263,0.567189587184885,"yes","X3",10,1,"bikesharing","windspeed"
0.411438245152833,0.30952293595411,0.56715945751152,"yes","X1",10,2,"bikesharing","windspeed"
0.429091961106302,0.313131313131313,0.61374889722427,"yes","X2",10,2,"bikesharing","windspeed"
0.485899983732945,0.343434343434343,0.6744742891475,"yes","X3",10,2,"bikesharing","windspeed"
0.402482243381268,0.281752252749667,0.555723747407067,"yes","X1",10,3,"bikesharing","windspeed"
0.390445561765534,0.273650131264449,0.527579812465789,"yes","X2",10,3,"bikesharing","windspeed"
0.402225402015927,0.272727272727273,0.585858585858586,"yes","X3",10,3,"bikesharing","windspeed"
0.420843008669034,0.309585807528678,0.578643642253023,"yes","X1",10,4,"bikesharing","windspeed"
0.360107809017648,0.227339814033125,0.542446416676463,"yes","X2",10,4,"bikesharing","windspeed"
0.414719535783366,0.2991310483464,0.575757575757576,"yes","X3",10,4,"bikesharing","windspeed"
0.433873013667888,0.309585807528678,0.595959595959596,"yes","X1",10,5,"bikesharing","windspeed"
0.385102366084734,0.268502587886625,0.53784111836598,"yes","X2",10,5,"bikesharing","windspeed"
0.445594056231766,0.324824149571417,0.613788347801513,"yes","X3",10,5,"bikesharing","windspeed"
0.361196449032466,0.242424242424242,0.530310807617731,"yes","X1",10,6,"bikesharing","windspeed"
0.403411518499916,0.289025199687008,0.542908781003879,"yes","X2",10,6,"bikesharing","windspeed"
0.404311134146211,0.289025199687008,0.586040521590657,"yes","X3",10,6,"bikesharing","windspeed"
0.395222137918506,0.29929006771607,0.535353535353535,"yes","X1",10,7,"bikesharing","windspeed"
0.399121112381604,0.29083814517575,0.555555555555556,"yes","X2",10,7,"bikesharing","windspeed"
0.445608339181162,0.330877690743096,0.616357325458654,"yes","X3",10,7,"bikesharing","windspeed"
0.405820558945515,0.289025199687008,0.562304602389239,"yes","X1",10,8,"bikesharing","windspeed"
0.399388139060762,0.282828282828283,0.552043296489047,"yes","X2",10,8,"bikesharing","windspeed"
0.423974882241956,0.319881547341286,0.585858585858586,"yes","X3",10,8,"bikesharing","windspeed"
0.429531387698544,0.317338395118459,0.575757575757576,"yes","X1",10,9,"bikesharing","windspeed"
0.389853551383115,0.289025199687008,0.532582199092132,"yes","X2",10,9,"bikesharing","windspeed"
0.458079491280502,0.328587568407717,0.636363636363636,"yes","X3",10,9,"bikesharing","windspeed"
0.452116647846752,0.324665842627521,0.616161616161616,"yes","X1",10,10,"bikesharing","windspeed"
0.399567862710804,0.282828282828283,0.563704519035423,"yes","X2",10,10,"bikesharing","windspeed"
0.466534575803883,0.336013508780054,0.654802580881104,"yes","X3",10,10,"bikesharing","windspeed"
0.523926952423312,0.461842749086036,0.606060606060606,"yes","X1",1,1,"parkinsons","DFA"
0.544560872693254,0.486751388615935,0.619968163544651,"yes","X2",1,1,"parkinsons","DFA"
0.481110998481803,0.425667486676987,0.550115617432719,"yes","X3",1,1,"parkinsons","DFA"
0.495165957274417,0.444444444444444,0.56053815978651,"yes","X1",1,2,"parkinsons","DFA"
0.5476372554766,0.473616318780018,0.651391036603376,"yes","X2",1,2,"parkinsons","DFA"
0.475175313551949,0.33735497539969,0.552311328669561,"yes","X3",1,2,"parkinsons","DFA"
0.492931044142644,0.401283076239698,0.566097270922905,"yes","X1",1,3,"parkinsons","DFA"
0.534178877752379,0.453035841116823,0.645397325743497,"yes","X2",1,3,"parkinsons","DFA"
0.495854943219888,0.440554660554803,0.562991963094364,"yes","X3",1,3,"parkinsons","DFA"
0.540341998607074,0.478507131561376,0.639485673379603,"yes","X1",1,4,"parkinsons","DFA"
0.570664654567061,0.507354277212907,0.646464646464647,"yes","X2",1,4,"parkinsons","DFA"
0.484887989578341,0.428910054291924,0.549271960703864,"yes","X3",1,4,"parkinsons","DFA"
0.51706565369246,0.442967556725521,0.61646294265904,"yes","X1",1,5,"parkinsons","DFA"
0.520423305187499,0.456523427758068,0.596217896337364,"yes","X2",1,5,"parkinsons","DFA"
0.494926123218762,0.438193201786898,0.564297428718864,"yes","X3",1,5,"parkinsons","DFA"
0.512127680548804,0.404073180031053,0.606060606060606,"yes","X1",1,6,"parkinsons","DFA"
0.554877738587376,0.474280077484367,0.746864480508809,"yes","X2",1,6,"parkinsons","DFA"
0.502767720152946,0.445479829584961,0.567852470834181,"yes","X3",1,6,"parkinsons","DFA"
0.518816136676815,0.449265474462454,0.606137241397937,"yes","X1",1,7,"parkinsons","DFA"
0.502744140115457,0.235342545376394,0.596630200054936,"yes","X2",1,7,"parkinsons","DFA"
0.495177836505917,0.414141414141414,0.575757575757576,"yes","X3",1,7,"parkinsons","DFA"
0.511192533194041,0.445100143832224,0.59706439753089,"yes","X1",1,8,"parkinsons","DFA"
0.521808875246951,0.458601151174965,0.595056262936568,"yes","X2",1,8,"parkinsons","DFA"
0.501781576431053,0.424227196300242,0.610742321956624,"yes","X3",1,8,"parkinsons","DFA"
0.517290667225216,0.456837633359422,0.597958363932877,"yes","X1",1,9,"parkinsons","DFA"
0.53902498158281,0.481554508562701,0.612938234317231,"yes","X2",1,9,"parkinsons","DFA"
0.481497127378001,0.429949605567565,0.545454545454545,"yes","X3",1,9,"parkinsons","DFA"
0.507702779587892,0.445974486301173,0.575757575757576,"yes","X1",1,10,"parkinsons","DFA"
0.544671880943926,0.482705518318927,0.613255248468299,"yes","X2",1,10,"parkinsons","DFA"
0.490806305747198,0.413195780480881,0.570362897664781,"yes","X3",1,10,"parkinsons","DFA"
0.511396567794224,0.449552169205998,0.580368294964666,"yes","X1",2,1,"parkinsons","DFA"
0.574247246615662,0.483490008746011,0.798074800226638,"yes","X2",2,1,"parkinsons","DFA"
0.494728597558243,0.434281373296051,0.555582707263786,"yes","X3",2,1,"parkinsons","DFA"
0.496180819745986,0.417012305039242,0.575365585540236,"yes","X1",2,2,"parkinsons","DFA"
0.556291166299472,0.494949494949495,0.634426017197806,"yes","X2",2,2,"parkinsons","DFA"
0.498558147466243,0.437095382083435,0.582632855175949,"yes","X3",2,2,"parkinsons","DFA"
0.52131519225708,0.461115543016925,0.604115315459752,"yes","X1",2,3,"parkinsons","DFA"
0.562098783660935,0.485100327716809,0.647541010572214,"yes","X2",2,3,"parkinsons","DFA"
0.494224014234966,0.428901025271488,0.562412338770571,"yes","X3",2,3,"parkinsons","DFA"
0.498614639971222,0.434343434343434,0.567781524426194,"yes","X1",2,4,"parkinsons","DFA"
0.546420667592985,0.482466238502904,0.636363636363636,"yes","X2",2,4,"parkinsons","DFA"
0.492599689005196,0.434343434343434,0.565656565656566,"yes","X3",2,4,"parkinsons","DFA"
0.510274418436269,0.44977663051036,0.57439180173564,"yes","X1",2,5,"parkinsons","DFA"
0.543451621689647,0.474736025058872,0.626273458213952,"yes","X2",2,5,"parkinsons","DFA"
0.497609293526918,0.434343434343434,0.58074017998853,"yes","X3",2,5,"parkinsons","DFA"
0.52266127080338,0.464025207703385,0.597954442019467,"yes","X1",2,6,"parkinsons","DFA"
0.528752541055107,0.45453548455312,0.615012215395507,"yes","X2",2,6,"parkinsons","DFA"
0.477718812025132,0.399276931334048,0.548438877338638,"yes","X3",2,6,"parkinsons","DFA"
0.515198745907131,0.444444444444444,0.594026760666168,"yes","X1",2,7,"parkinsons","DFA"
0.532117228146754,0.465708082072288,0.615142565143987,"yes","X2",2,7,"parkinsons","DFA"
0.479382282835179,0.422724047564046,0.54359362627297,"yes","X3",2,7,"parkinsons","DFA"
0.549111605588253,0.470666371876692,0.778961067898234,"yes","X1",2,8,"parkinsons","DFA"
0.563162786989246,0.484848484848485,0.686918170497787,"yes","X2",2,8,"parkinsons","DFA"
0.474741717436051,0.232255295588724,0.593260515037737,"yes","X3",2,8,"parkinsons","DFA"
0.504084217703259,0.434343434343434,0.578855456372808,"yes","X1",2,9,"parkinsons","DFA"
0.585250684970079,0.513170288043709,0.691680996734899,"yes","X2",2,9,"parkinsons","DFA"
0.480689826068168,0.428042514116015,0.540878548828827,"yes","X3",2,9,"parkinsons","DFA"
0.509126420939397,0.42833619072739,0.590083980664536,"yes","X1",2,10,"parkinsons","DFA"
0.547294009327546,0.478547564621066,0.636789659595155,"yes","X2",2,10,"parkinsons","DFA"
0.497824784136737,0.425606905325872,0.586752997606053,"yes","X3",2,10,"parkinsons","DFA"
0.51744141408395,0.454797297413778,0.595959595959596,"yes","X1",3,1,"parkinsons","DFA"
0.53134896783284,0.466926798707292,0.61616807367106,"yes","X2",3,1,"parkinsons","DFA"
0.49891119380171,0.441731385420941,0.575951918778179,"yes","X3",3,1,"parkinsons","DFA"
0.560891847132148,0.483502859117974,0.681750280998632,"yes","X1",3,2,"parkinsons","DFA"
0.54758145598665,0.469299980117479,0.656565656565657,"yes","X2",3,2,"parkinsons","DFA"
0.483121360378159,0.42613139300618,0.550428048835149,"yes","X3",3,2,"parkinsons","DFA"
0.517468200896208,0.459021234072435,0.587596244904386,"yes","X1",3,3,"parkinsons","DFA"
0.570916917496733,0.485527816278613,0.707204145505573,"yes","X2",3,3,"parkinsons","DFA"
0.498497750861672,0.438251915560199,0.575757575757576,"yes","X3",3,3,"parkinsons","DFA"
0.508872107696604,0.43827110133075,0.58588548616211,"yes","X1",3,4,"parkinsons","DFA"
0.541900919825172,0.474893706090372,0.629488953133566,"yes","X2",3,4,"parkinsons","DFA"
0.483985721361987,0.422734434169893,0.549957254017016,"yes","X3",3,4,"parkinsons","DFA"
0.526666088866823,0.464646464646465,0.60606706357005,"yes","X1",3,5,"parkinsons","DFA"
0.552225243963127,0.484848484848485,0.656565656565657,"yes","X2",3,5,"parkinsons","DFA"
0.4890307325732,0.428112268147398,0.55635612151783,"yes","X3",3,5,"parkinsons","DFA"
0.552132981309281,0.479372969368276,0.698510132615264,"yes","X1",3,6,"parkinsons","DFA"
0.550242197834529,0.484848484848485,0.626262626262626,"yes","X2",3,6,"parkinsons","DFA"
0.498845257099382,0.439519591465917,0.573065814304152,"yes","X3",3,6,"parkinsons","DFA"
0.496279974336608,0.424242424242424,0.567669390744399,"yes","X1",3,7,"parkinsons","DFA"
0.549571140061441,0.363635523226347,0.741896723521482,"yes","X2",3,7,"parkinsons","DFA"
0.487211570994965,0.433051027397654,0.556546212207408,"yes","X3",3,7,"parkinsons","DFA"
0.536315907683043,0.469619968027068,0.633200203767106,"yes","X1",3,8,"parkinsons","DFA"
0.56408610539345,0.491449330889967,0.656615140194757,"yes","X2",3,8,"parkinsons","DFA"
0.493015808040583,0.434343434343434,0.562657681031501,"yes","X3",3,8,"parkinsons","DFA"
0.506803506966353,0.438415350167967,0.58045079880613,"yes","X1",3,9,"parkinsons","DFA"
0.552788345682332,0.487726767044664,0.626262626262626,"yes","X2",3,9,"parkinsons","DFA"
0.507344453466282,0.437929708106207,0.608542092618068,"yes","X3",3,9,"parkinsons","DFA"
0.49948834229196,0.417528115665702,0.574866956629671,"yes","X1",3,10,"parkinsons","DFA"
0.511701455331561,0.445544361581454,0.585858585858586,"yes","X2",3,10,"parkinsons","DFA"
0.488704723592737,0.433310721275791,0.56023225772344,"yes","X3",3,10,"parkinsons","DFA"
0.491190902367629,0.407042513828696,0.565669782361101,"yes","X1",4,1,"parkinsons","DFA"
0.529281600565905,0.460817197461014,0.611415145596367,"yes","X2",4,1,"parkinsons","DFA"
0.488837818393286,0.42911967553565,0.552692989744987,"yes","X3",4,1,"parkinsons","DFA"
0.519262598392619,0.459038559448162,0.591202164149172,"yes","X1",4,2,"parkinsons","DFA"
0.537509940973048,0.47539991305707,0.627419942685474,"yes","X2",4,2,"parkinsons","DFA"
0.50105450942466,0.422318064879079,0.596076513513793,"yes","X3",4,2,"parkinsons","DFA"
0.513596077109702,0.438826518972867,0.585858585858586,"yes","X1",4,3,"parkinsons","DFA"
0.523742128303171,0.313049462942084,0.684806442798677,"yes","X2",4,3,"parkinsons","DFA"
0.481911928190771,0.262625422216246,0.570568941778693,"yes","X3",4,3,"parkinsons","DFA"
0.510762360491937,0.444444444444444,0.587873005570554,"yes","X1",4,4,"parkinsons","DFA"
0.504072702505772,0.450804495058676,0.574391658075809,"yes","X2",4,4,"parkinsons","DFA"
0.490528295527812,0.430054584989731,0.56023225772344,"yes","X3",4,4,"parkinsons","DFA"
0.481856844701423,0.193645695779044,0.583494835716363,"yes","X1",4,5,"parkinsons","DFA"
0.513329646734727,0.444444444444444,0.582181181481444,"yes","X2",4,5,"parkinsons","DFA"
0.491456873605781,0.435272166424744,0.556722533102099,"yes","X3",4,5,"parkinsons","DFA"
0.507927037757252,0.448441750535277,0.595078846262144,"yes","X1",4,6,"parkinsons","DFA"
0.516819936766688,0.450788520085368,0.587668541714793,"yes","X2",4,6,"parkinsons","DFA"
0.486623012466226,0.353030303030303,0.57155696227263,"yes","X3",4,6,"parkinsons","DFA"
0.518130635344226,0.453756058135112,0.598727475574956,"yes","X1",4,7,"parkinsons","DFA"
0.533583596230826,0.469073514758462,0.616161616161616,"yes","X2",4,7,"parkinsons","DFA"
0.491657201782301,0.435312161321947,0.553401455389026,"yes","X3",4,7,"parkinsons","DFA"
0.536747649150511,0.475731070518589,0.623584390382377,"yes","X1",4,8,"parkinsons","DFA"
0.566928701625425,0.419999912367503,0.768771333485038,"yes","X2",4,8,"parkinsons","DFA"
0.497152309877705,0.440532055680252,0.561581281008975,"yes","X3",4,8,"parkinsons","DFA"
0.504790123903732,0.443758540577007,0.585858585858586,"yes","X1",4,9,"parkinsons","DFA"
0.548270236785881,0.464646464646465,0.654655404597804,"yes","X2",4,9,"parkinsons","DFA"
0.479724242654098,0.263393556971467,0.581809806449982,"yes","X3",4,9,"parkinsons","DFA"
0.502880602877104,0.428735529145132,0.585331778071993,"yes","X1",4,10,"parkinsons","DFA"
0.53803995438513,0.380621172183779,0.661571878472977,"yes","X2",4,10,"parkinsons","DFA"
0.484486296288635,0.431794334286085,0.548432527574068,"yes","X3",4,10,"parkinsons","DFA"
0.508449626829221,0.445040474721041,0.582645569071072,"yes","X1",5,1,"parkinsons","DFA"
0.573880083690472,0.509979603177066,0.654710742365054,"yes","X2",5,1,"parkinsons","DFA"
0.483872614241172,0.262576685618272,0.578915269143822,"yes","X3",5,1,"parkinsons","DFA"
0.502706604674576,0.450804495058676,0.565656565656566,"yes","X1",5,2,"parkinsons","DFA"
0.535060940213375,0.475406370566514,0.618145594355203,"yes","X2",5,2,"parkinsons","DFA"
0.497760669615716,0.443975301714379,0.572502689312054,"yes","X3",5,2,"parkinsons","DFA"
0.519652236323871,0.449106536407424,0.600643718157798,"yes","X1",5,3,"parkinsons","DFA"
0.567887944469154,0.494882017926449,0.693114025107141,"yes","X2",5,3,"parkinsons","DFA"
0.497512054209176,0.434835354339849,0.579584594666658,"yes","X3",5,3,"parkinsons","DFA"
0.513558048915598,0.439647441533322,0.596494039266254,"yes","X1",5,4,"parkinsons","DFA"
0.529949980807047,0.459869933261389,0.616188164498553,"yes","X2",5,4,"parkinsons","DFA"
0.485627465059056,0.433278498375495,0.548536400815528,"yes","X3",5,4,"parkinsons","DFA"
0.513649031560341,0.451027649058568,0.582399486962008,"yes","X1",5,5,"parkinsons","DFA"
0.556929349243947,0.47539991305707,0.656565656565657,"yes","X2",5,5,"parkinsons","DFA"
0.508628069866948,0.443314646062399,0.593293844118739,"yes","X3",5,5,"parkinsons","DFA"
0.538990155279039,0.470486150617565,0.641418695430813,"yes","X1",5,6,"parkinsons","DFA"
0.550121903986963,0.42157713211303,0.7800912757108,"yes","X2",5,6,"parkinsons","DFA"
0.498240601486477,0.443153287339202,0.573393825615352,"yes","X3",5,6,"parkinsons","DFA"
0.543688724484577,0.474747474747475,0.651189618336052,"yes","X1",5,7,"parkinsons","DFA"
0.573254756864354,0.497561668856043,0.686868686868687,"yes","X2",5,7,"parkinsons","DFA"
0.495966137366382,0.440624127266521,0.57340434869804,"yes","X3",5,7,"parkinsons","DFA"
0.521831179297814,0.466567117586147,0.587900775016061,"yes","X1",5,8,"parkinsons","DFA"
0.536041737490964,0.476930242233462,0.606060606060606,"yes","X2",5,8,"parkinsons","DFA"
0.503208601833559,0.44087247920093,0.590542708056788,"yes","X3",5,8,"parkinsons","DFA"
0.464958710727712,0.323140380939903,0.541155438788844,"yes","X1",5,9,"parkinsons","DFA"
0.539851483891136,0.474687561414578,0.626262626262626,"yes","X2",5,9,"parkinsons","DFA"
0.482043154838865,0.431775378371265,0.541127805820177,"yes","X3",5,9,"parkinsons","DFA"
0.526291764786332,0.429571004446559,0.747474747474748,"yes","X1",5,10,"parkinsons","DFA"
0.56123127451555,0.472177048388079,0.658403439331304,"yes","X2",5,10,"parkinsons","DFA"
0.492808149477481,0.432891213017649,0.564775815959113,"yes","X3",5,10,"parkinsons","DFA"
0.524030862729008,0.461842749086036,0.608750586132114,"yes","X1",6,1,"parkinsons","DFA"
0.545348288896474,0.484848484848485,0.617224153010363,"yes","X2",6,1,"parkinsons","DFA"
0.499886494366811,0.40491779209779,0.586048813025005,"yes","X3",6,1,"parkinsons","DFA"
0.523212504783872,0.444412271825089,0.61799267564713,"yes","X1",6,2,"parkinsons","DFA"
0.552234899340429,0.480582829374643,0.641109331165794,"yes","X2",6,2,"parkinsons","DFA"
0.508259396214966,0.44444289291826,0.595959595959596,"yes","X3",6,2,"parkinsons","DFA"
0.537705284440721,0.475416642244495,0.621970242877058,"yes","X1",6,3,"parkinsons","DFA"
0.556402581969427,0.460385140516555,0.704130442840051,"yes","X2",6,3,"parkinsons","DFA"
0.49102370760742,0.425676659357254,0.569456655530157,"yes","X3",6,3,"parkinsons","DFA"
0.50997626682113,0.443485902948015,0.590568811048246,"yes","X1",6,4,"parkinsons","DFA"
0.549834291544412,0.481583915730292,0.648481314452984,"yes","X2",6,4,"parkinsons","DFA"
0.492502715170823,0.433310053257573,0.565928556816314,"yes","X3",6,4,"parkinsons","DFA"
0.543817287966708,0.467958958684581,0.648112309808749,"yes","X1",6,5,"parkinsons","DFA"
0.523504694515987,0.465459248877442,0.601306916588803,"yes","X2",6,5,"parkinsons","DFA"
0.497732326967479,0.418608487882581,0.588209248590123,"yes","X3",6,5,"parkinsons","DFA"
0.524462291880002,0.441860413498967,0.617236213253252,"yes","X1",6,6,"parkinsons","DFA"
0.521242105317598,0.452107209597396,0.602811365446478,"yes","X2",6,6,"parkinsons","DFA"
0.487096705765127,0.434489665686332,0.5504371496855,"yes","X3",6,6,"parkinsons","DFA"
0.505123577624004,0.450976103910881,0.570676801580488,"yes","X1",6,7,"parkinsons","DFA"
0.50991451895218,0.441730358253143,0.585858585858586,"yes","X2",6,7,"parkinsons","DFA"
0.47902241725481,0.254999419614279,0.584791265137437,"yes","X3",6,7,"parkinsons","DFA"
0.536562788828092,0.473830458125458,0.629081210615657,"yes","X1",6,8,"parkinsons","DFA"
0.506038290229638,0.257146178763399,0.634426017197806,"yes","X2",6,8,"parkinsons","DFA"
0.485273185547591,0.282672411910664,0.570662787563886,"yes","X3",6,8,"parkinsons","DFA"
0.508306048883418,0.443519799485353,0.58586504336803,"yes","X1",6,9,"parkinsons","DFA"
0.532025134436871,0.466398741080161,0.616263219577732,"yes","X2",6,9,"parkinsons","DFA"
0.486059841502981,0.422336130102941,0.562958346693698,"yes","X3",6,9,"parkinsons","DFA"
0.500371858015816,0.432351727250891,0.580250680660284,"yes","X1",6,10,"parkinsons","DFA"
0.550844666944792,0.489427476781698,0.626262626262626,"yes","X2",6,10,"parkinsons","DFA"
0.490775621156381,0.435339456690009,0.553388741493902,"yes","X3",6,10,"parkinsons","DFA"
0.519735725959102,0.422715736842771,0.621571608392493,"yes","X1",7,1,"parkinsons","DFA"
0.555935668265313,0.47474592322129,0.661548260796611,"yes","X2",7,1,"parkinsons","DFA"
0.496398223617447,0.43823215515032,0.569508200677845,"yes","X3",7,1,"parkinsons","DFA"
0.524756687077856,0.469619968027068,0.600029083932969,"yes","X1",7,2,"parkinsons","DFA"
0.528706379990599,0.44358610568077,0.616161616161616,"yes","X2",7,2,"parkinsons","DFA"
0.486814964987226,0.416027222388867,0.565739529209492,"yes","X3",7,2,"parkinsons","DFA"
