"x","ale","Scenario","Feature","Model"
0.401208826572405,0.3511447604532,"Sigmoid","X5","truth"
0.546728531739256,0.478487166318617,"Sigmoid","X5","truth"
0.719668173671672,0.629824403072409,"Sigmoid","X5","truth"
0.971212255844003,0.849947365583261,"Sigmoid","X5","truth"
1.22282637000593,1.07013161217954,"Sigmoid","X5","truth"
1.52246525031867,1.33234170851044,"Sigmoid","X5","truth"
2.73905506839709,2.39696367299177,"Sigmoid","X5","truth"
-2.35915370275864,-1.08174301108232,"Sigmoid","X6","sebart"
-1.26917600875342,-1.69844798576303,"Sigmoid","X6","sebart"
-1.04813392121588,-0.836510281143244,"Sigmoid","X6","sebart"
-0.891898457268765,-0.151533746978491,"Sigmoid","X6","sebart"
-0.771234021128272,0.323703512928651,"Sigmoid","X6","sebart"
-0.62352071924672,0.937776177915408,"Sigmoid","X6","sebart"
-0.47678066784641,1.37686700417498,"Sigmoid","X6","sebart"
-0.371422202210713,1.46454903184876,"Sigmoid","X6","sebart"
-0.254586204352109,0.36105882102563,"Sigmoid","X6","sebart"
-0.0617462524085463,-0.72910365502989,"Sigmoid","X6","sebart"
0.10872717130449,-0.475703605822104,"Sigmoid","X6","sebart"
0.201021329225929,-0.208254973225824,"Sigmoid","X6","sebart"
0.288295596262992,0.169220378410658,"Sigmoid","X6","sebart"
0.418120581532302,1.03005916383125,"Sigmoid","X6","sebart"
0.552765132195567,1.3006229596775,"Sigmoid","X6","sebart"
0.728861093776243,0.800491778763816,"Sigmoid","X6","sebart"
1.03230413688395,0.273638362664308,"Sigmoid","X6","sebart"
1.32803852449384,-0.0433492237597533,"Sigmoid","X6","sebart"
1.57784916984275,-0.770417457160641,"Sigmoid","X6","sebart"
1.9682917558392,-2.04292325127566,"Sigmoid","X6","sebart"
-2.35915370275864,-1.01362204606371,"Sigmoid","X6","bart"
-1.26917600875342,-0.33869118864932,"Sigmoid","X6","bart"
-1.04813392121588,0.265355846320678,"Sigmoid","X6","bart"
-0.891898457268765,0.830800891140366,"Sigmoid","X6","bart"
-0.771234021128272,1.1935869647885,"Sigmoid","X6","bart"
-0.62352071924672,1.52858354514122,"Sigmoid","X6","bart"
-0.47678066784641,1.6986855586972,"Sigmoid","X6","bart"
-0.371422202210713,1.59792782420083,"Sigmoid","X6","bart"
-0.254586204352109,1.01212959974983,"Sigmoid","X6","bart"
-0.0617462524085463,0.0681391533591772,"Sigmoid","X6","bart"
0.10872717130449,-0.544886648935399,"Sigmoid","X6","bart"
0.201021329225929,-0.726342699519899,"Sigmoid","X6","bart"
0.288295596262992,-0.616844745440133,"Sigmoid","X6","bart"
0.418120581532302,-0.525991935796333,"Sigmoid","X6","bart"
0.552765132195567,-0.6933284914256,"Sigmoid","X6","bart"
0.728861093776243,-0.680703445691941,"Sigmoid","X6","bart"
1.03230413688395,-0.313214195591201,"Sigmoid","X6","bart"
1.32803852449384,-0.191803699022951,"Sigmoid","X6","bart"
1.57784916984275,-0.547993041482657,"Sigmoid","X6","bart"
1.9682917558392,-2.00178724577865,"Sigmoid","X6","bart"
-2.35915370275864,0,"Sigmoid","X6","truth"
-1.26917600875342,0,"Sigmoid","X6","truth"
-1.04813392121588,0,"Sigmoid","X6","truth"
-0.891898457268765,0,"Sigmoid","X6","truth"
-0.771234021128272,0,"Sigmoid","X6","truth"
-0.62352071924672,0,"Sigmoid","X6","truth"
-0.47678066784641,0,"Sigmoid","X6","truth"
-0.371422202210713,0,"Sigmoid","X6","truth"
-0.254586204352109,0,"Sigmoid","X6","truth"
-0.0617462524085463,0,"Sigmoid","X6","truth"
0.10872717130449,0,"Sigmoid","X6","truth"
0.201021329225929,0,"Sigmoid","X6","truth"
0.288295596262992,0,"Sigmoid","X6","truth"
0.418120581532302,0,"Sigmoid","X6","truth"
0.552765132195567,0,"Sigmoid","X6","truth"
0.728861093776243,0,"Sigmoid","X6","truth"
1.03230413688395,0,"Sigmoid","X6","truth"
1.32803852449384,0,"Sigmoid","X6","truth"
1.57784916984275,0,"Sigmoid","X6","truth"
1.9682917558392,0,"Sigmoid","X6","truth"
-2.14634737948441,2.01088889144915,"Sigmoid","X7","sebart"
-1.64981889890063,2.00659793122867,"Sigmoid","X7","sebart"
-1.28006901498608,1.07330988993572,"Sigmoid","X7","sebart"
-1.01303384392006,0.00457187094252211,"Sigmoid","X7","sebart"
-0.847951304644243,-0.321435178110508,"Sigmoid","X7","sebart"
-0.668879181211216,-0.176376602332196,"Sigmoid","X7","sebart"
-0.514775802775752,0.0723181893062734,"Sigmoid","X7","sebart"
-0.405830596614375,0.285777901324425,"Sigmoid","X7","sebart"
-0.305035622109294,0.504163327203978,"Sigmoid","X7","sebart"
-0.186663010879371,0.79846704982153,"Sigmoid","X7","sebart"
-0.0427948047692044,0.711493479148461,"Sigmoid","X7","sebart"
0.129957458899019,-0.0067188600584243,"Sigmoid","X7","sebart"
0.274785508660097,-0.558353645015159,"Sigmoid","X7","sebart"
0.398147555121415,-0.63906407189982,"Sigmoid","X7","sebart"
0.575321167337013,-0.83120057408171,"Sigmoid","X7","sebart"
0.757018659207728,-0.758160315368253,"Sigmoid","X7","sebart"
0.927848146554057,-0.656647700985877,"Sigmoid","X7","sebart"
1.1798247479525,-0.684193857307612,"Sigmoid","X7","sebart"
1.64422210865886,-0.626035576700014,"Sigmoid","X7","sebart"
2.50839787912062,-2.20940214850115,"Sigmoid","X7","sebart"
-2.14634737948441,-0.59691899123731,"Sigmoid","X7","bart"
-1.64981889890063,0.744651352928357,"Sigmoid","X7","bart"
-1.28006901498608,-0.253148383093386,"Sigmoid","X7","bart"
-1.01303384392006,-1.13521482741012,"Sigmoid","X7","bart"
-0.847951304644243,-1.09085462111664,"Sigmoid","X7","bart"
-0.668879181211216,-0.751373140288447,"Sigmoid","X7","bart"
-0.514775802775752,-0.798287639347784,"Sigmoid","X7","bart"
-0.405830596614375,-0.586524521582482,"Sigmoid","X7","bart"
-0.305035622109294,0.290676311682084,"Sigmoid","X7","bart"
-0.186663010879371,1.15943997516397,"Sigmoid","X7","bart"
-0.0427948047692044,1.48451381534913,"Sigmoid","X7","bart"
0.129957458899019,1.40398879106416,"Sigmoid","X7","bart"
0.274785508660097,1.32679461317538,"Sigmoid","X7","bart"
0.398147555121415,1.31414129089929,"Sigmoid","X7","bart"
0.575321167337013,0.627008889198404,"Sigmoid","X7","bart"
0.757018659207728,-0.321561202751159,"Sigmoid","X7","bart"
0.927848146554057,-1.29221217335628,"Sigmoid","X7","bart"
1.1798247479525,-1.13370335088998,"Sigmoid","X7","bart"
1.64422210865886,0.635325658868609,"Sigmoid","X7","bart"
2.50839787912062,-1.02674184725578,"Sigmoid","X7","bart"
-2.14634737948441,0,"Sigmoid","X7","truth"
-1.64981889890063,0,"Sigmoid","X7","truth"
-1.28006901498608,0,"Sigmoid","X7","truth"
-1.01303384392006,0,"Sigmoid","X7","truth"
-0.847951304644243,0,"Sigmoid","X7","truth"
-0.668879181211216,0,"Sigmoid","X7","truth"
-0.514775802775752,0,"Sigmoid","X7","truth"
-0.405830596614375,0,"Sigmoid","X7","truth"
-0.305035622109294,0,"Sigmoid","X7","truth"
-0.186663010879371,0,"Sigmoid","X7","truth"
-0.0427948047692044,0,"Sigmoid","X7","truth"
