"Scenario","Iteration","N_train","adjustment","y","truth","mean","lower","upper"
"arctangent",1,200,"raw",-95.8801189118744,-7.12359544173495,-1.13070213328335,-1.431303314536,-0.838139450938845
"arctangent",1,200,"raw",-93.0888649253643,-6.71681592713755,-1.08888410329953,-1.39408031998915,-0.777566271080983
"arctangent",1,200,"raw",-78.9723320201482,-5.04343972252749,-1.05158938264608,-1.35122215497601,-0.748777845902158
"arctangent",1,200,"raw",-76.3350378236151,-4.78424412641141,-1.01322627607761,-1.30454757589208,-0.733569825765984
"arctangent",1,200,"raw",-74.9638006524475,-4.65460265197682,-0.975580926180117,-1.26220817387206,-0.702910801510477
"arctangent",1,200,"raw",-71.3814289733473,-4.3309137995882,-0.93966804932037,-1.23520641143615,-0.670791508542882
"arctangent",1,200,"raw",-69.4580372236743,-4.1653290452301,-0.903907622834151,-1.18822139780806,-0.635475654560106
"arctangent",1,200,"raw",-68.4610867256051,-4.08158018660045,-0.870202757618604,-1.1559338149104,-0.598493364465531
"arctangent",1,200,"raw",-61.6091451515702,-3.5401239633549,-0.835692426122671,-1.12087996528057,-0.576596660402022
"arctangent",1,200,"raw",-50.4172838457014,-2.7586655414586,-0.802600221483602,-1.08803532674197,-0.547996496868238
"arctangent",1,200,"raw",-42.6893078491177,-2.27432975808525,-0.771801101875845,-1.04563673207878,-0.516689156781657
"arctangent",1,200,"raw",-42.5098059778041,-2.26350651590677,-0.742792440201026,-1.0059332431837,-0.495385436644175
"arctangent",1,200,"raw",-38.388086297191,-2.01959854638303,-0.713026420897057,-0.971328546891733,-0.467541140173967
"arctangent",1,200,"raw",-35.1803020642217,-1.83536554145075,-0.683906975216832,-0.942306073550118,-0.447167621375358
"arctangent",1,200,"raw",-34.6857687422613,-1.80735775260452,-0.656353523157677,-0.907363625689515,-0.424022378480778
"arctangent",1,200,"raw",-33.5164107038083,-1.74152560132888,-0.62960817939875,-0.878140240244872,-0.407279907404031
"arctangent",1,200,"raw",-32.2071546729281,-1.66845014829278,-0.602906995779079,-0.85099234748606,-0.382313436706457
"arctangent",1,200,"raw",-31.4667325178605,-1.62740743071341,-0.576676091991238,-0.813554791379912,-0.358330749177719
"arctangent",1,200,"raw",-22.1447326241063,-1.12569807657766,-0.551933068823509,-0.777299791083741,-0.340607815480222
"arctangent",1,200,"raw",-16.0513209354272,-0.809530397158957,-0.529123261031036,-0.749932293542988,-0.325369405846441
"arctangent",1,200,"raw",-13.11776771604,-0.65967654658582,-0.50591782862602,-0.725544160989634,-0.30523236438808
"arctangent",1,200,"raw",-4.17665630184066,-0.208954332392989,-0.484389139060869,-0.691513502456284,-0.295165560451414
"arctangent",1,200,"raw",1.75645766554732,0.0878319159320559,-0.46310958980911,-0.669813738808668,-0.274207714392398
"arctangent",1,200,"raw",3.48943639670893,0.174542667605303,-0.441248460131971,-0.648105680566842,-0.258619945799586
"arctangent",1,200,"raw",4.33753063151644,0.21701264575721,-0.420494972021342,-0.625173792982086,-0.245686195876821
"arctangent",1,200,"raw",6.65821574766677,0.333403612874252,-0.400658558382534,-0.599039078481379,-0.231579140531617
"arctangent",1,200,"raw",18.2682675156109,0.92371197822321,-0.381740963218673,-0.575292145272488,-0.21906439361434
"arctangent",1,200,"raw",21.033830065492,1.0674806972624,-0.363044557309805,-0.552373158930022,-0.208943991063378
"arctangent",1,200,"raw",26.7378076792684,1.369687133195,-0.345640788285315,-0.532267984323246,-0.199357612931181
"arctangent",1,200,"raw",32.9136716682099,1.70780292936095,-0.329762003775354,-0.510574787682519,-0.185835578202733
"arctangent",1,200,"raw",36.1681011512559,1.89161622138724,-0.314027645951274,-0.485471997138733,-0.17598324453909
"arctangent",1,200,"raw",37.3751910380493,1.96092906012327,-0.299965243682292,-0.471806858169493,-0.172217456964298
"arctangent",1,200,"raw",41.4952580058675,2.20266049219455,-0.285420126833864,-0.452545919628071,-0.157838037271541
"arctangent",1,200,"raw",51.6824477078432,2.84176461718241,-0.271547920024772,-0.431632385380498,-0.150896230073992
"arctangent",1,200,"raw",54.0386954588016,2.99977869368,-0.25844925102578,-0.413281027853943,-0.140926022006749
"arctangent",1,200,"raw",56.5614834220762,3.17399541366224,-0.245564922402312,-0.398983134922117,-0.1326061742889
"arctangent",1,200,"raw",58.7071082839887,3.32660985720464,-0.233223870672438,-0.373059557399833,-0.124165608887238
"arctangent",1,200,"raw",59.9022577307551,3.41351434018738,-0.221539315835424,-0.354785358632462,-0.117206124513716
"arctangent",1,200,"raw",63.7597231228439,3.704078758026,-0.211181282625634,-0.343242798707507,-0.112416747767254
"arctangent",1,200,"raw",64.7583920544316,3.78199511711452,-0.200222162413379,-0.325420456678833,-0.105451905473146
"arctangent",1,200,"raw",66.7892076554689,3.9441444658152,-0.189803100921447,-0.302382214123807,-0.101980568105628
"arctangent",1,200,"raw",67.7025292303429,4.01876599778375,-0.180517632134251,-0.289555708808226,-0.0983332284265995
"arctangent",1,200,"raw",69.1887295893938,4.14256971265408,-0.171717377304499,-0.280112205108527,-0.0930792087544516
"arctangent",1,200,"raw",69.3153346480582,4.15325649049854,-0.163614336162896,-0.267213731528657,-0.0904695491595778
"arctangent",1,200,"raw",70.0415518864772,4.21499468897459,-0.155676675499294,-0.253121562638425,-0.0880234072047444
"arctangent",1,200,"raw",74.3887487120649,4.60121787464763,-0.147946257667158,-0.239988146721239,-0.0839427444772008
"arctangent",1,200,"raw",78.0177374927927,4.94806279657894,-0.140977250155397,-0.229642102748068,-0.0808880490234058
"arctangent",1,200,"raw",81.1472346865749,5.26778479291566,-0.134034470536613,-0.219563864479288,-0.0786845418057332
"arctangent",1,200,"raw",84.2820851397944,5.60992068996649,-0.12764977733415,-0.208256754565762,-0.0761257489606566
"arctangent",1,200,"raw",87.7917421308065,6.02273507638292,-0.121762053379736,-0.199119291496706,-0.0746246541467421
"arctangent",1,200,"raw",92.4905849921828,6.63358632409191,-0.116436968443722,-0.189311449934153,-0.0728417659589767
"arctangent",1,200,"raw",96.6828298725733,7.24660857429652,-0.111283563199677,-0.179869628523227,-0.0722676237186543
"arctangent",1,200,"raw",98.6196281630049,7.55557543619188,-0.106318819548198,-0.171099042368606,-0.0705787716847415
"arctangent",1,200,"raw",99.2933109389975,7.66731547288044,-0.101756135852708,-0.158222142971254,-0.0694040207094072
"arctangent",1,200,"raw",100.135241502286,7.81025114464092,-0.0977125171994167,-0.151183275811664,-0.0685165193169901
"arctangent",1,200,"raw",100.274595090291,7.83427227226422,-0.0941767597688274,-0.144548168315985,-0.0678170122716004
"arctangent",1,200,"raw",100.564021024815,7.8844989908353,-0.0907830481980815,-0.138722003567661,-0.0671972191301777
"arctangent",1,200,"raw",102.499121411808,8.23250912437969,-0.0875311013930263,-0.133723326130459,-0.0667446223294724
"arctangent",1,200,"raw",102.808508686404,8.29020955614919,-0.0846427914809575,-0.126326125513249,-0.0663921217382092
"arctangent",1,200,"raw",102.846552614899,8.29734558807378,-0.0821302436629956,-0.118774083361004,-0.0660072394515921
"arctangent",1,200,"raw",103.281118852445,8.37950314124843,-0.0797304732004581,-0.114795644260651,-0.0658143654221444
"arctangent",1,200,"raw",103.597282059495,8.44003169632837,-0.0774858779598969,-0.108961102357814,-0.0656825410148593
"arctangent",1,200,"raw",104.467808592321,8.61008356224252,-0.0754876442807194,-0.104481585577389,-0.0656005430464737
"arctangent",1,200,"raw",105.034347853971,8.72351751012345,-0.0739426412753843,-0.101080020796838,-0.0655834110038461
"arctangent",1,200,"raw",109.061810443905,9.59992518788616,-0.0723974379577255,-0.0973839108414847,-0.0655816736727883
"arctangent",1,200,"raw",110.117380835186,9.85238942700935,-0.0710201817077881,-0.0930996406168519,-0.0655776189134471
"arctangent",1,200,"raw",110.687956877332,9.99327489442943,-0.0698671776504492,-0.0893430458908735,-0.0655357197436123
"arctangent",1,200,"raw",111.007502779363,10.073588646426,-0.0687982954889247,-0.0865719170719231,-0.0654666283890439
"arctangent",1,200,"raw",111.330362139669,10.1557923309129,-0.0678994626909701,-0.0826943456262833,-0.0653711903730619
"arctangent",1,200,"raw",111.749512483346,10.26413530385,-0.067076337128581,-0.0802188466896752,-0.065248938490562
"arctangent",1,200,"raw",112.797296057685,10.5433127612273,-0.066431654417437,-0.0788328455136872,-0.0650530753327848
"arctangent",1,200,"raw",113.400217087168,10.7096183095645,-0.0657796866469167,-0.0767147400896656,-0.064819407874836
"arctangent",1,200,"raw",113.638041578585,10.7764048718181,-0.0653009060719653,-0.0750952315386737,-0.064223091305651
"arctangent",1,200,"raw",114.377134073185,10.988403346746,-0.0648066796535933,-0.0735090556796789,-0.0638630614316772
"arctangent",1,200,"raw",115.582420248879,11.3493095160654,-0.0644264925813669,-0.0724193632370958,-0.0633910620115855
"arctangent",1,200,"raw",116.184468514677,11.5370760047803,-0.0640444686736382,-0.0707215011079929,-0.0624961156197707
"arctangent",1,200,"raw",116.494000721387,11.6356570404209,-0.0636734127861263,-0.069906256492936,-0.0619057636965259
"arctangent",1,200,"raw",116.601409500185,11.6701976584862,-0.0633063266672959,-0.0687455479726255,-0.0610981101186632
"arctangent",1,200,"raw",116.734241027919,11.7131540243941,-0.0628899014390019,-0.0680588693799448,-0.0600552639410094
"arctangent",1,200,"raw",117.462162802574,11.9533897711614,-0.06248363256773,-0.0673563748912034,-0.0586754737840475
"arctangent",1,200,"raw",117.874715814369,12.0932921049645,-0.0620260723249571,-0.0668312455881189,-0.0574998305663709
"arctangent",1,200,"raw",117.896572779722,12.1007819752694,-0.0615024973131883,-0.0663920083829217,-0.0551526915863402
"arctangent",1,200,"raw",118.037474159413,12.1492564508839,-0.0609780223770159,-0.0661593017545582,-0.0534711233157412
"arctangent",1,200,"raw",118.268653256273,12.2295124903213,-0.0602924888747879,-0.0658581816171556,-0.0517509345288672
"arctangent",1,200,"raw",120.264015263989,12.9619822831793,-0.059493922511257,-0.0657042566235001,-0.0485717624154776
"arctangent",1,200,"raw",120.371749669925,13.0036870551852,-0.0586558934211945,-0.0656227552306009,-0.0444544555343581
"arctangent",1,200,"raw",122.197917508179,13.7480245339185,-0.0577106236970769,-0.0655919346275522,-0.0430969955586015
"arctangent",1,200,"raw",122.547951607868,13.8993014449043,-0.0566814455246657,-0.0655829080380735,-0.0395998870190378
"arctangent",1,200,"raw",123.670251094731,14.404845157464,-0.05538807844791,-0.0655816570981252,-0.0352106689823935
"arctangent",1,200,"raw",124.242542073855,14.6754240949441,-0.0540054205772434,-0.0655741358339427,-0.0317117766645589
"arctangent",1,200,"raw",124.634076227287,14.8658378960547,-0.0524630489739258,-0.0655528388603225,-0.0268191314974882
"arctangent",1,200,"raw",124.809642245297,14.9526672944206,-0.0507037868606425,-0.0655074583428272,-0.0216871038709766
"arctangent",1,200,"raw",125.516177517866,15.3115197909361,-0.0486179367026694,-0.0653859474113724,-0.0164360319366921
"arctangent",1,200,"raw",125.676113423329,15.3949167036156,-0.0463933982505385,-0.0652561011606257,-0.0127966037438837
"arctangent",1,200,"raw",126.516597769368,15.8470473700751,-0.0439338147510446,-0.0649362041616447,-0.00461522086822385
"arctangent",1,200,"raw",126.586848322964,15.8859303681755,-0.0412361996926736,-0.0645662935451017,-0.000108098688937424
"arctangent",1,200,"raw",127.456669460461,16.3821688731202,-0.0383153545682796,-0.0642536303633519,0.00635494898321124
"arctangent",1,200,"raw",127.879192447396,16.6335663861055,-0.0351324075033631,-0.0636305523499942,0.0141571416339682
"arctangent",1,200,"raw",128.908574363084,17.2766913198502,-0.031470563809754,-0.0630423143427234,0.0210280697915732
"arctangent",1,200,"raw",129.169572385486,17.4470857876076,-0.027901883493012,-0.0620756236585478,0.0252113804284308
"arctangent",1,200,"raw",129.399963613971,17.6000982844909,-0.0239135399490028,-0.0614264360633995,0.0323557107982035
"arctangent",1,200,"raw",129.839514585423,17.8990163617107,-0.0193916052987922,-0.0601750700975294,0.0410713413190355
"arctangent",1,200,"raw",130.752785210065,18.5511977444197,-0.014547385702217,-0.0585331389131935,0.0504644210799075
"arctangent",1,200,"raw",133.356029365436,20.6791714123942,-0.00945283676253071,-0.0574602631316714,0.0640421344747514
"arctangent",1,200,"raw",133.748036298262,21.0398882039728,-0.00402643748205142,-0.0558750779492679,0.0767340579008182
"arctangent",1,200,"raw",134.009653045324,21.2873168710232,0.00185475350140732,-0.054231758310743,0.0880556560288205
"arctangent",1,200,"raw",134.084551925029,21.3591717925111,0.00781875525738138,-0.0520475219278796,0.095904449105781
"arctangent",1,200,"raw",134.530515962189,21.7967188058115,0.0142069802885053,-0.0496596656371057,0.105132004305131
"arctangent",1,200,"raw",135.069798275699,22.3490969944606,0.0214419065799072,-0.0471621596288058,0.118743317654685
"arctangent",1,200,"raw",135.088084137261,22.3682939006483,0.0290299090187122,-0.0431285554671878,0.13320199038038
"arctangent",1,200,"raw",135.151139778917,22.4347326999941,0.0373273985920732,-0.0393285921779475,0.140963090748011
"arctangent",1,200,"raw",135.402343292611,22.7031894287947,0.04593831351371,-0.036759505034064,0.158359378746775
"arctangent",1,200,"raw",135.568077001248,22.8836844159314,0.0552324475486891,-0.0324645676495131,0.175453158225378
"arctangent",1,200,"raw",136.227654010607,23.6299952183044,0.0653602689267061,-0.0272844038818656,0.192208897887724
"arctangent",1,200,"raw",137.310626713651,24.9617713154904,0.0755182258014639,-0.0214672828678128,0.205307454515652
"arctangent",1,200,"raw",137.350791583229,25.0139368219732,0.0861624613126393,-0.0167415023321899,0.216785180327299
"arctangent",1,200,"raw",138.706364508267,26.9065366851009,0.096805929759658,-0.0104913191041574,0.232538720831112
"arctangent",1,200,"raw",139.092413127869,27.497079093514,0.108565037253854,-0.00323079091421776,0.255864068347795
"arctangent",1,200,"raw",139.625091129621,28.3543381384946,0.121296376433326,0.00425134366341314,0.274723662343996
"arctangent",1,200,"raw",140.188693483423,29.3196169598107,0.134392474204922,0.0118991974559843,0.292146435623693
"arctangent",1,200,"raw",140.300443506646,29.518638283988,0.148304051163686,0.020687028517316,0.307761505348227
"arctangent",1,200,"raw",140.933453165034,30.6975061180288,0.162504283274795,0.0276674398590061,0.324064469373248
"arctangent",1,200,"raw",141.601916146127,32.0461319982339,0.17710184139206,0.0377342734697715,0.341709916392577
"arctangent",1,200,"raw",141.845328610817,32.5663668468177,0.191723981998921,0.0483529303560331,0.362234314587936
"arctangent",1,200,"raw",142.765581715938,34.6918185517347,0.207177097582234,0.0563049294616583,0.378464223000355
"arctangent",1,200,"raw",142.832137831654,34.8561085931712,0.2238656063229,0.0684572663604623,0.401884460398525
"arctangent",1,200,"raw",142.929581030918,35.0994104751208,0.239857819819825,0.0752726940939518,0.419503532596689
"arctangent",1,200,"raw",143.032222997325,35.3593187560899,0.257587341521422,0.0888197300445792,0.448906244605065
"arctangent",1,200,"raw",143.882431657783,37.6666123805885,0.277134535726236,0.103274914516394,0.469776305271062
"arctangent",1,200,"raw",144.408303053526,39.2477429416078,0.296490413332407,0.115165694110243,0.50309508841184
"arctangent",1,200,"raw",144.687007813919,40.1398220080504,0.317157585325184,0.129646551736045,0.524384167808273
"arctangent",1,200,"raw",145.074812053734,41.4496622647069,0.338039762126386,0.143050886157864,0.549600993788065
"arctangent",1,200,"raw",145.148294881636,41.7074044806538,0.359676999571958,0.160321827748876,0.576882729224948
"arctangent",1,200,"raw",145.26986708256,42.1408301724478,0.383065962102459,0.176069557668761,0.601853266770243
"arctangent",1,200,"raw",145.561270474442,43.2168064999766,0.40545660794463,0.194255368817404,0.628413509963128
"arctangent",1,200,"raw",145.622918159075,43.4514168388947,0.43020206391262,0.215488453661633,0.656384279564392
"arctangent",1,200,"raw",145.669804854588,43.6315416864066,0.456448330935768,0.22568175992363,0.68693714389755
"arctangent",1,200,"raw",145.78891847816,44.0958395354231,0.481599396185938,0.254651805776682,0.725703852863447
"arctangent",1,200,"raw",146.010111227926,44.9844280545501,0.509053177849362,0.271163956485305,0.752316413436632
"arctangent",1,200,"raw",146.015208822996,45.0053234916895,0.534920296090142,0.290235449610517,0.779940227086329
"arctangent",1,200,"raw",146.020648124698,45.0276407675208,0.563758527626651,0.317347876509602,0.818390160675287
"arctangent",1,200,"raw",146.02723518027,45.0546965277524,0.59493631903276,0.334689927319909,0.859597233062097
"arctangent",1,200,"raw",146.059766344658,45.1887878530445,0.62591717152911,0.361186263244689,0.896015698545048
"arctangent",1,200,"raw",146.132168056135,45.490071874457,0.65878223120969,0.383336703390521,0.938939131716342
"arctangent",1,200,"raw",146.385770159329,46.5774238368285,0.691372271811545,0.420387186501323,0.971405556663547
"arctangent",1,200,"raw",146.959929565463,49.239787121584,0.724084909543324,0.445648528333229,1.02513552230733
"arctangent",1,200,"raw",147.188617284583,50.3859694101254,0.758747752428006,0.481302734056691,1.06634904308129
"arctangent",1,200,"raw",147.240297013245,50.6523440637912,0.792867403322667,0.517840445919214,1.09507273304011
"arctangent",1,200,"raw",147.291058990237,50.9167176506507,0.83123373050289,0.544684824822053,1.14332001543172
"arctangent",1,200,"raw",147.31642293516,51.0498423683449,0.868633606702207,0.578282876118705,1.1844737567073
"arctangent",1,200,"raw",147.48676036797,51.9620528744873,0.907678014060954,0.611869212402309,1.22317317808149
"arctangent",1,200,"raw",147.581986106141,52.4862311684367,0.946432676665302,0.645929845640818,1.27537126466529
"arctangent",1,200,"raw",148.346772709263,57.1093900072117,0.985879559507768,0.678848929055786,1.31154842281707
"arctangent",1,200,"raw",148.529659245277,58.3371448142773,1.02803942133951,0.720039993691831,1.35625820051396
"arctangent",1,200,"raw",148.629905796718,59.0326143541169,1.07042340862565,0.7592198141223,1.38771069624598
"arctangent",1,200,"raw",148.715634926927,59.6405606091755,1.11312143823082,0.787730121295069,1.4314661816132
"arctangent",1,200,"raw",148.915438836314,61.1069034629195,1.15965484343308,0.845760950694306,1.472476994347
"arctangent",1,200,"raw",149.364826712426,64.6818128396794,1.20720465014585,0.879248336048032,1.5305843681562
"arctangent",1,200,"raw",149.512605305499,65.9499799743877,1.25668427109283,0.91831537568006,1.57201977133075
"arctangent",1,200,"raw",149.602247099884,66.7436221179005,1.30274925670024,0.962178373595524,1.61666852549338
"arctangent",1,200,"raw",149.606110063335,66.7782498944079,1.35570566672409,1.03887178291388,1.66394651653182
"arctangent",1,200,"raw",150.083020035654,71.3465047374083,1.40554554806936,1.08479646816786,1.70882827020728
"arctangent",1,200,"raw",150.149307320074,72.03114248177,1.4553395240489,1.14092445574695,1.75271569032164
"arctangent",1,200,"raw",150.741850528573,78.7862931745511,1.5080626207003,1.17968341471979,1.80834985902624
"arctangent",1,200,"raw",150.792149246666,79.4182533427933,1.56213575428517,1.24995400279624,1.85028613105936
"arctangent",1,200,"raw",151.06650115233,83.0511062746798,1.6153411078156,1.29534322597948,1.90133262959864
"arctangent",1,200,"raw",151.595518455731,91.081006085347,1.6736817264559,1.37137194689973,1.94828807658419
"arctangent",1,200,"raw",151.981558418426,97.9912662424839,1.73140433539258,1.42750123847543,2.00179341178233
"arctangent",1,200,"raw",152.045688944569,99.2417896944213,1.7883856423227,1.50359674020267,2.05282221020712
"arctangent",1,200,"raw",152.481635181618,108.66634679013,1.85138985788234,1.56688584069106,2.09977552278201
"arctangent",1,200,"raw",152.58083370892,111.065783973991,1.91665467840217,1.63864249875267,2.15319181962108
"arctangent",1,200,"raw",153.20350453244,128.93009461997,1.98038178916241,1.71373401310458,2.20467502414271
"arctangent",1,200,"raw",153.339854389621,133.635429829988,2.04923458395699,1.79802131313938,2.24728668474595
"arctangent",1,200,"raw",153.447935291983,137.61613562753,2.11266234584668,1.88456866735653,2.28491187567635
"arctangent",1,200,"raw",153.579304075205,142.785388120651,2.18752858794867,1.99895829639395,2.37542657879712
"arctangent",1,200,"raw",154.185285743847,172.702299544613,2.26690614617356,2.0994563814392,2.4382973424889
"arctangent",1,200,"raw",154.479785555976,192.27566766699,2.37690576499046,2.25685607064284,2.51678715408231
"arctangent",1,200,"location_scale",-138.138053448521,-97.4886407794542,-9.07482768153698,-11.0860240891475,-7.27905631193799
"arctangent",1,200,"location_scale",-138.046111150059,-97.0052063374691,-8.54429684053383,-10.1355612668562,-6.99336861357357
"arctangent",1,200,"location_scale",-135.854847733657,-86.7079715714026,-8.23272975037306,-9.67556261661173,-6.8144150578028
"arctangent",1,200,"location_scale",-134.95251521206,-83.0525277800877,-7.97677088581456,-9.41948752795063,-6.63822592484615
"arctangent",1,200,"location_scale",-132.803930230504,-75.4250964443998,-7.71722157215444,-9.12663979297091,-6.44987150833029
"arctangent",1,200,"location_scale",-132.053831978707,-73.06514450164,-7.45747107393904,-8.76764098157992,-6.27002749535796
"arctangent",1,200,"location_scale",-130.178872326399,-67.7300823223752,-7.2186732873956,-8.47669708436725,-6.07518201105332
"arctangent",1,200,"location_scale",-127.960807534688,-62.2858355974937,-6.9863790950751,-8.15510460596252,-5.8995309843369
"arctangent",1,200,"location_scale",-123.893002024894,-54.1427002800351,-6.75159599947205,-7.90706206386026,-5.62438798374978
"arctangent",1,200,"location_scale",-120.018592917931,-47.9946512658094,-6.53379566059237,-7.68273154039983,-5.44193775571709
"arctangent",1,200,"location_scale",-118.796601178727,-46.3029873380384,-6.31791405386149,-7.41769278619347,-5.2813954063321
"arctangent",1,200,"location_scale",-116.691644178927,-43.6175366537684,-6.09937751098629,-7.19314147295191,-5.10827189182885
"arctangent",1,200,"location_scale",-115.821071075668,-42.5828007346864,-5.89862109109947,-6.93104241059209,-4.9596889291784
"arctangent",1,200,"location_scale",-112.713689995327,-39.2019418352463,-5.70424027345708,-6.72888056697129,-4.7757400479952
"arctangent",1,200,"location_scale",-112.693337248831,-39.1812616833749,-5.51068132301057,-6.45630730859061,-4.50463752696787
"arctangent",1,200,"location_scale",-110.945508573711,-37.4688456522946,-5.31695248220601,-6.28162719882186,-4.34161939429027
"arctangent",1,200,"location_scale",-109.374334899705,-36.029167230589,-5.13192929423878,-6.11793094713247,-4.18929659021153
"arctangent",1,200,"location_scale",-109.115420945774,-35.8002995894297,-4.96366068162912,-5.9552724968908,-4.01062623641338
"arctangent",1,200,"location_scale",-108.790385924582,-35.5161892021839,-4.79894811736295,-5.78344921053607,-3.88629419086036
"arctangent",1,200,"location_scale",-105.81891234839,-33.0727264920483,-4.63469780007916,-5.62133032034651,-3.71264620268998
"arctangent",1,200,"location_scale",-104.054110880639,-31.740215181185,-4.47065360330593,-5.43395257307821,-3.54761064952235
"arctangent",1,200,"location_scale",-102.200221118952,-30.4241854198311,-4.30852815131894,-5.26204345820738,-3.38397347468432
"arctangent",1,200,"location_scale",-98.8243143672492,-28.2214299766302,-4.15515382443617,-5.12950484469963,-3.26188189262417
"arctangent",1,200,"location_scale",-95.8801189118744,-26.4769840769297,-4.00124550699789,-4.96251079900279,-3.08902318630902
"arctangent",1,200,"location_scale",-93.0888649253643,-24.9532077797291,-3.84641904359247,-4.81875370593383,-2.94640528018992
"arctangent",1,200,"location_scale",-78.9723320201482,-18.6848218227621,-3.70770821089004,-4.6718065964947,-2.82938836038582
"arctangent",1,200,"location_scale",-76.3350378236151,-17.7138877134294,-3.56427394586653,-4.49200829753578,-2.6782907071132
"arctangent",1,200,"location_scale",-74.9638006524475,-17.2282570491786,-3.42407584627858,-4.3092616275418,-2.57930901498559
"arctangent",1,200,"location_scale",-71.3814289733473,-16.015734335428,-3.29045818173664,-4.18896688833348,-2.43546020143742
"arctangent",1,200,"location_scale",-69.4580372236743,-15.395461890985,-3.15764794368842,-4.03323737058111,-2.28985705418126
"arctangent",1,200,"location_scale",-68.4610867256051,-15.0817427357228,-3.03190951389603,-3.87868204170698,-2.17155879161413
"arctangent",1,200,"location_scale",-61.6091451515702,-13.0534740315579,-2.9034207582703,-3.72925238573165,-2.05454719357421
"arctangent",1,200,"location_scale",-50.4172838457014,-10.1261687524024,-2.77999686450487,-3.5641083175436,-1.99011872533684
"arctangent",1,200,"location_scale",-42.6893078491177,-8.31187044064795,-2.6657490306699,-3.44409893193355,-1.88908784793456
"arctangent",1,200,"location_scale",-42.5098059778041,-8.27132710132383,-2.55785144225745,-3.34115734284701,-1.80431196156803
"arctangent",1,200,"location_scale",-38.388086297191,-7.35765969841535,-2.4467074776907,-3.22591928033851,-1.71527420916297
"arctangent",1,200,"location_scale",-35.1803020642217,-6.66753181339715,-2.33845992686354,-3.0883297288617,-1.62700983655972
"arctangent",1,200,"location_scale",-34.6857687422613,-6.56261599721324,-2.23602312840384,-2.93727647934454,-1.51819814154593
"arctangent",1,200,"location_scale",-33.5164107038083,-6.31601195716754,-2.13614926030137,-2.85055717083744,-1.45064959863604
"arctangent",1,200,"location_scale",-32.2071546729281,-6.04227486066257,-2.03638887711608,-2.72500773501105,-1.3778395451086
"arctangent",1,200,"location_scale",-31.4667325178605,-5.88853083478154,-1.93863052712317,-2.60336312112939,-1.32398737468923
"arctangent",1,200,"location_scale",-22.1447326241063,-4.00915197109297,-1.84649686615738,-2.49698899733893,-1.24838738019179
"arctangent",1,200,"location_scale",-16.0513209354272,-2.82480320585113,-1.76153072388643,-2.40372639069338,-1.19505834331146
"arctangent",1,200,"location_scale",-13.11776771604,-2.26345796265822,-1.67538793583123,-2.2889564246472,-1.13041644220993
"arctangent",1,200,"location_scale",-4.17665630184066,-0.575074447847957,-1.59571297793488,-2.2163150216792,-1.04725650185282
"arctangent",1,200,"location_scale",1.75645766554732,0.536672418216231,-1.51678112250253,-2.1344558880526,-0.975759913183664
"arctangent",1,200,"location_scale",3.48943639670893,0.861486680908157,-1.43576959802875,-2.0311647957642,-0.922027070723407
"arctangent",1,200,"location_scale",4.33753063151644,1.02057715554661,-1.35830355456789,-1.91621637440788,-0.853391169501179
"arctangent",1,200,"location_scale",6.65821574766677,1.45657206319756,-1.28459707271421,-1.85074022487077,-0.795094466112863
"arctangent",1,200,"location_scale",18.2682675156109,3.66783851806853,-1.2143862824251,-1.76142966561987,-0.744456254083071
"arctangent",1,200,"location_scale",21.033830065492,4.20638915419783,-1.14468771086699,-1.6689730739019,-0.697009200382461
"arctangent",1,200,"location_scale",26.7378076792684,5.33843977968547,-1.07991610854368,-1.58633398610624,-0.645458859104019
"arctangent",1,200,"location_scale",32.9136716682099,6.60500512385398,-1.02071376703352,-1.52415498645254,-0.601752882193095
"arctangent",1,200,"location_scale",36.1681011512559,7.29356078471923,-0.962441239618622,-1.45149011971659,-0.547527201413156
"arctangent",1,200,"location_scale",37.3751910380493,7.55320331087292,-0.910006102939525,-1.39779854716177,-0.510606105350129
"arctangent",1,200,"location_scale",41.4952580058675,8.45871751023747,-0.85578178890772,-1.3172366607842,-0.455189960485215
"arctangent",1,200,"location_scale",51.6824477078432,10.852770509842,-0.80427298916116,-1.26383200411758,-0.418459545693737
"arctangent",1,200,"location_scale",54.0386954588016,11.4446835628613,-0.755669756806129,-1.20634945874501,-0.363772941340353
"arctangent",1,200,"location_scale",56.5614834220762,12.0972909311249,-0.707514741545104,-1.12039872435912,-0.333849186961053
"arctangent",1,200,"location_scale",58.7071082839887,12.6689772214498,-0.661925298178247,-1.0720439006985,-0.29424967343157
"arctangent",1,200,"location_scale",59.9022577307551,12.9945171922141,-0.618455958469793,-1.02343705419134,-0.259387136615533
"arctangent",1,200,"location_scale",63.7597231228439,14.0829573835806,-0.579987328677168,-0.983929347528772,-0.225985867040969
"arctangent",1,200,"location_scale",64.7583920544316,14.3748282789494,-0.539305794068268,-0.911651387214688,-0.190375630031561
"arctangent",1,200,"location_scale",66.7892076554689,14.9822318607182,-0.500512138651171,-0.873828461484309,-0.169920153420735
"arctangent",1,200,"location_scale",67.7025292303429,15.2617604937837,-0.466033530676054,-0.83850258735663,-0.135947604635445
"arctangent",1,200,"location_scale",69.1887295893938,15.7255231943501,-0.43315007693436,-0.79659276549889,-0.111519620385533
"arctangent",1,200,"location_scale",69.3153346480582,15.7655553449095,-0.40292332827075,-0.753902973479666,-0.0876316192719295
