"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"bart_bc",1289.63169639085,768.445699270394,566.15295316087,3.08800000000002,0.782,760.131980666683,0.702,670.718265945472,0.865,1008.12971323427,0.834,896.263462957064,0.92,1241.94413526218,0.898,1113.54081818974,"box_cox",30,500
"sblm",1704.71942251915,532.394662751555,501.060627993009,1.31700000000001,0.815,1329.18939258187,0.792,758.88104695529,0.914,2215.543013924,0.882,1407.69441060116,0.954,3269.64902929436,0.938,2318.53347012232,"box_cox",30,500
"sebart",768.248645881378,734.236388041196,498.000252588622,5.88,0.842,978.517252522565,0.812,743.935911835093,0.889,1343.63193943071,0.887,1066.64591555025,0.93,1663.3869954948,0.915,1410.10990037734,"box_cox",31,500
"bart",276.140565197994,774.01610036552,501.924755444432,1.12599999999998,0.601,266.955508554866,0.603,257.292835236973,0.724,351.167217099358,0.719,342.330249694969,0.795,427.577424348233,0.791,417.818401765314,"box_cox",31,500
"bart_bc",505.649832911659,726.50015115,507.408077266442,3.30699999999996,0.815,862.773548064374,0.766,748.309246154163,0.877,1150.78608228969,0.882,1010.77326126122,0.914,1422.70036027756,0.931,1264.73141231127,"box_cox",31,500
"sblm",1055.63263301759,497.571137686584,444.668023775003,1.423,0.877,1617.68052247852,0.848,929.218613086995,0.94,2603.34919065976,0.914,1699.17299949549,0.96,3803.07512424429,0.953,2702.77312648334,"box_cox",31,500
"sebart",897.016299634013,689.458200345085,498.86499437524,6.32900000000001,0.803,854.365873725118,0.739,667.925932499956,0.871,1050.21482467371,0.849,915.987469632673,0.921,1268.55245998638,0.9,1094.0261257306,"box_cox",32,500
"bart",323.859046864427,782.920690957045,496.065913443405,1.13300000000004,0.521,224.338589983168,0.521,216.128531409583,0.632,294.20196685055,0.622,283.694479854793,0.709,355.943430509011,0.7,346.187767251645,"box_cox",32,500
"bart_bc",701.069102861003,676.986217765148,497.122999715128,3.084,0.805,753.732157997349,0.749,650.007957792897,0.878,1002.18954762068,0.856,878.053714482017,0.914,1241.78801657851,0.913,1100.37035233038,"box_cox",32,500
"sblm",1119.85402992405,483.951388482055,448.12893786169,1.334,0.804,1039.94618374975,0.778,643.494527970295,0.891,1578.57855361404,0.86,1098.54683725435,0.924,2192.51723149677,0.912,1648.26265064193,"box_cox",32,500
"sebart",1053.05709856808,667.063038052503,437.980954302696,5.96099999999996,0.824,1153.95754413442,0.796,836.478848744213,0.878,1632.85155693643,0.875,1241.00923433337,0.923,1975.30932286434,0.915,1686.82449337926,"box_cox",33,500
"bart",270.541032428948,696.329671530706,437.962101592738,1.09899999999999,0.599,245.691727068668,0.595,235.309491268288,0.71,326.267539404403,0.72,316.820496392102,0.795,397.712220760166,0.789,389.597978132573,"box_cox",33,500
"bart_bc",458.11452061449,637.368969913203,442.916148755802,3.065,0.783,807.763154000993,0.727,686.414810081996,0.852,1074.3963994439,0.846,934.545100496879,0.894,1332.57331287987,0.904,1171.66495520162,"box_cox",33,500
"sblm",941.013095594404,428.069452870332,386.057456800311,1.35900000000004,0.857,1689.93896220048,0.851,884.004925832698,0.939,2999.05418509024,0.917,1779.53095616338,0.971,4669.00801858235,0.959,3115.74391910867,"box_cox",33,500
"sebart",1288.84115027114,810.608298836449,543.689208832622,5.976,0.826,1341.85591964285,0.766,991.007132624021,0.893,1695.20473846299,0.871,1421.09592837248,0.924,2067.38935228543,0.926,1753.26261512536,"box_cox",34,500
"bart",411.844643656262,862.793323265564,545.470139248406,1.07800000000003,0.636,253.734401613997,0.626,237.502660591347,0.73,337.016135102674,0.725,327.972659977584,0.796,412.302792698609,0.789,402.273505279636,"box_cox",34,500
"bart_bc",634.375584871337,798.237559558736,544.157796982506,3.03300000000002,0.826,856.057762847027,0.788,752.890777462718,0.904,1142.62998975146,0.881,1014.39522062143,0.939,1413.81567531465,0.941,1269.87078422256,"box_cox",34,500
"sblm",1111.36324041938,570.827020491652,501.91172824503,1.35399999999998,0.788,1356.94434761693,0.773,849.28664533592,0.883,2135.39407805697,0.877,1432.33980196248,0.927,2955.49378823832,0.917,2207.70526054806,"box_cox",34,500
"sebart",469.910336611698,703.248879713236,496.419229136223,5.935,0.799,659.97322443395,0.75,525.366416727391,0.88,856.770578761048,0.843,728.985140771511,0.919,1049.05967099316,0.904,913.730955332745,"box_cox",35,500
"bart",290.530237061174,765.634453955209,495.955636754064,1.209,0.612,207.957228108966,0.615,201.453785808505,0.718,273.802851914834,0.71,266.709914686065,0.771,331.143032357393,0.775,325.112253897945,"box_cox",35,500
"bart_bc",472.119067747404,702.352196357664,494.775136714212,3.12200000000001,0.795,870.13602768065,0.742,741.60523916939,0.885,1166.17442816502,0.859,1008.45446284323,0.926,1450.52938908478,0.942,1272.60140019697,"box_cox",35,500
"sblm",1018.84645446396,498.539164940897,448.097643604028,1.36500000000001,0.782,1263.55098091399,0.768,776.438446479674,0.884,1908.35849771088,0.858,1332.30492247221,0.924,2618.24432282186,0.906,1978.68546875305,"box_cox",35,500
"sebart",775.28482378862,704.964292859003,500.770367839767,6.03399999999999,0.841,901.24038637441,0.762,733.623501944904,0.89,1161.94122206832,0.871,976.027891322551,0.925,1367.81072560602,0.915,1215.67949905818,"box_cox",36,500
"bart",496.741755291019,768.245382594786,501.310833696174,1.16399999999999,0.625,224.561456617839,0.624,217.575296516149,0.713,292.1061349971,0.712,285.098414582433,0.786,352.646510010074,0.78,345.712639773298,"box_cox",36,500
"bart_bc",710.10525125467,706.227252659904,505.980491090884,3.09100000000001,0.819,776.414425772939,0.752,678.878041982439,0.895,1033.38644901776,0.88,910.818726968003,0.937,1276.73485847088,0.933,1139.15631957365,"box_cox",36,500
"sblm",1171.81186165689,486.262569054541,440.934991771913,1.30499999999995,0.845,1434.33776936666,0.824,865.875794585778,0.911,2225.08666098872,0.902,1511.92254616026,0.953,3111.94468577834,0.937,2316.42984455098,"box_cox",36,500
"sebart",1166.75992947818,710.607392169727,518.25568276378,5.86400000000003,0.829,1036.63371485905,0.793,780.505539993076,0.892,1323.77968294144,0.87,1113.67857762879,0.922,1571.39119604555,0.916,1387.39167851307,"box_cox",37,500
"bart",562.118305593229,807.689386404657,530.69502226652,1.125,0.607,253.975720830024,0.611,245.865939659825,0.731,337.085920197817,0.722,327.128424217838,0.789,409.430411906626,0.79,399.699729763381,"box_cox",37,500
"bart_bc",683.119455302117,728.532695455849,524.034683805529,3.00199999999995,0.843,593.23976397137,0.808,534.259293372585,0.916,810.229771676811,0.911,732.074157073576,0.956,1016.14901725545,0.957,923.319367134492,"box_cox",37,500
"sblm",1203.40746219282,533.219150030955,472.579549443958,1.33100000000002,0.83,1332.95061489944,0.796,816.910204765927,0.902,2073.61566059427,0.878,1391.99755704171,0.936,2948.79703238681,0.917,2145.42684607038,"box_cox",37,500
"sebart",387.187905826984,669.107889018037,470.79099996793,5.83800000000008,0.815,686.483659267382,0.747,559.301868559092,0.889,887.30792212652,0.859,757.88015427065,0.926,1067.55871013252,0.918,944.679208091375,"box_cox",38,500
"bart",284.90175493343,733.10951896099,470.879959616166,1.17899999999997,0.686,219.87562324686,0.677,213.671689252471,0.771,285.832883880305,0.775,280.074216373426,0.82,344.730464106445,0.821,338.94928826,"box_cox",38,500
"bart_bc",382.653609511821,686.330374673796,476.246893253023,3.09399999999994,0.799,715.283273529198,0.744,629.687621164334,0.87,949.036237814204,0.864,843.67233292767,0.932,1170.18017389505,0.929,1052.27250968997,"box_cox",38,500
"sblm",875.504260324035,475.653955102056,423.571268578701,1.34000000000003,0.859,1437.62014892261,0.828,856.494181202073,0.921,2235.58281102167,0.911,1519.27064724153,0.952,3097.04247461578,0.944,2338.77779893481,"box_cox",38,500
"sebart",1066.18583102429,754.316351329963,528.417473723837,5.84499999999991,0.824,1367.35271941321,0.793,864.555623432725,0.89,1805.16599637913,0.864,1451.40186980728,0.929,2189.28179713471,0.913,1868.04478068488,"box_cox",39,500
"bart",320.004612007537,845.317106512145,529.257595982659,1.07599999999991,0.648,287.040096718355,0.648,272.192253830537,0.753,375.555722178446,0.751,364.971377685249,0.822,452.208087980284,0.81,442.868597137202,"box_cox",39,500
"bart_bc",494.530288764445,763.716912343856,533.670142037229,3.04099999999994,0.793,858.88124237571,0.759,747.385814441993,0.873,1140.91823708344,0.859,1007.15588478245,0.912,1408.30428824573,0.913,1256.22253824605,"box_cox",39,500
"sblm",1126.01350314527,533.926897113165,478.059716398516,1.32399999999996,0.846,1546.79341474027,0.821,912.456247097237,0.916,2492.46072725137,0.889,1611.57439689836,0.944,3596.50737951902,0.936,2582.23246863289,"box_cox",39,500
"sebart",751.904888545601,754.117362787218,541.57806872789,5.87099999999998,0.82,912.031036443715,0.764,681.640525360237,0.885,1151.33721920948,0.869,973.073427968052,0.933,1337.85295814298,0.913,1196.56036208349,"box_cox",40,500
"bart",378.478795272345,851.816775235716,535.418219197395,1.14600000000007,0.593,247.618386424478,0.582,238.828915630869,0.714,322.008757785304,0.703,313.530811831047,0.779,385.147407481233,0.771,377.37599450404,"box_cox",40,500
"bart_bc",497.388182380812,762.464010272308,540.227193455052,3.09699999999998,0.821,850.384970054645,0.764,733.456802758697,0.889,1131.66175208937,0.871,991.80539280652,0.928,1403.73183046801,0.927,1241.24557410746,"box_cox",40,500
"sblm",1243.67628109522,518.777814779851,484.963405752936,1.33000000000004,0.813,1166.33575041532,0.795,697.316179157769,0.898,1815.38937408354,0.872,1228.53171375908,0.942,2671.04922271134,0.921,1890.20867023371,"box_cox",40,500
"sebart",787.1075544343,763.511340048493,558.842389404631,5.88099999999997,0.83,970.402697991597,0.748,755.903776131563,0.903,1235.95618101994,0.867,1040.41791513899,0.941,1465.04097185745,0.928,1292.2151165193,"box_cox",41,500
"bart",470.784285377607,889.287363697134,563.131853826326,1.15899999999999,0.648,243.831724026298,0.651,236.20116433984,0.745,315.497364436162,0.746,307.167969727034,0.805,377.95113799578,0.815,370.635043375045,"box_cox",41,500
"bart_bc",683.401300309697,779.067600332981,566.670626978097,3.05999999999995,0.811,738.722974398472,0.706,652.651670292909,0.894,976.661484245958,0.875,873.000138511199,0.946,1201.16683899973,0.938,1082.68709511992,"box_cox",41,500
"sblm",1282.390185416,559.088514888042,510.177413685506,1.30599999999993,0.818,1253.78140652677,0.779,784.801987622997,0.902,1950.97375097834,0.873,1333.43664244269,0.937,2745.48976213776,0.921,2039.91151381102,"box_cox",41,500
"sebart",763.186115892776,662.737092249925,473.28027851775,5.86800000000005,0.813,814.281372395302,0.757,638.057095246647,0.876,1049.25762438984,0.856,880.304124005465,0.921,1230.89328114837,0.906,1096.82337000403,"box_cox",42,500
"bart",496.922770513874,738.059366450564,469.174311943784,1.15100000000007,0.665,253.259490476929,0.66,245.916638553257,0.765,330.403986712398,0.757,323.371076208177,0.828,398.33866367186,0.822,391.070763094158,"box_cox",42,500
"bart_bc",687.903249835196,671.458593651584,474.631491894253,3.0680000000001,0.798,715.239038292903,0.742,627.8691223519,0.876,949.283060915752,0.851,842.676270083255,0.924,1165.89705947546,0.918,1048.11792669732,"box_cox",42,500
"sblm",1016.95355224181,469.800013111429,427.278672670178,1.32399999999996,0.773,1146.45252628353,0.761,688.20444498366,0.884,1809.33808619788,0.861,1208.16831675864,0.937,2564.91116569913,0.921,1875.24420579938,"box_cox",42,500
"sebart",647.74818054325,643.975265218224,451.814581444681,5.85100000000011,0.81,838.173945145948,0.758,639.889276868958,0.89,1069.75896900823,0.867,896.973918204178,0.923,1262.37752988414,0.916,1114.51897973091,"box_cox",43,500
"bart",298.501531201137,709.385582839848,449.526134717346,1.17899999999997,0.7,256.222274165053,0.691,249.729433514169,0.79,331.967165824728,0.782,324.21805377562,0.836,397.237449464722,0.836,390.504180653884,"box_cox",43,500
"bart_bc",527.362552168628,647.872637155524,451.834444074213,3.09100000000001,0.806,726.135270454311,0.741,632.279359642879,0.883,965.033546634268,0.861,851.216211737485,0.922,1191.08470595786,0.918,1065.26707790302,"box_cox",43,500
"sblm",955.612844525808,450.950772751252,407.684440427467,1.31399999999996,0.808,1166.64800847408,0.776,694.028825734823,0.888,1825.54673248083,0.864,1233.29200906028,0.934,2593.84223461887,0.917,1896.20804949805,"box_cox",43,500
"sebart",1269.20021541163,773.848499847788,492.891348260094,5.87,0.834,1236.84289103632,0.764,974.564564763512,0.902,1474.93957479098,0.878,1286.44994803949,0.937,1698.0825984565,0.929,1517.68199832239,"box_cox",44,500
"bart",369.897416438473,768.212583755086,498.832099717027,1.11900000000003,0.587,222.796787453471,0.583,213.956850775863,0.669,294.306387934602,0.672,284.646818715121,0.735,356.183386633731,0.734,347.722530185408,"box_cox",44,500
"bart_bc",549.863059649108,722.313531152918,493.997170919176,3.03999999999996,0.806,730.712436959025,0.747,648.166669073575,0.889,966.025106498913,0.87,865.000567035684,0.938,1190.83230391358,0.941,1074.7973644721,"box_cox",44,500
"sblm",1119.17624885165,487.006107798949,448.613194167557,1.30799999999999,0.815,1044.28921393351,0.784,650.191190310478,0.888,1688.36496836119,0.867,1109.89731154495,0.922,2465.1459632203,0.909,1755.8903444636,"box_cox",44,500
"sebart",1058.97523461972,737.532388479902,500.974322006114,5.82799999999997,0.837,842.002945424861,0.774,649.185584809014,0.891,1006.04455111561,0.871,890.439694233211,0.933,1133.22271929991,0.915,1046.24716710544,"box_cox",45,500
"bart",634.76211518995,775.551752016248,499.296160464385,1.16399999999999,0.629,203.284338122275,0.627,197.350130138192,0.735,265.940513890771,0.731,260.034135692253,0.797,321.33242500783,0.798,314.944600658474,"box_cox",45,500
"bart_bc",940.049631960408,707.283667641281,505.559174546873,3.08799999999997,0.782,739.198675186473,0.748,651.034753459776,0.866,976.130890076682,0.852,869.611032545751,0.905,1203.16899413998,0.903,1080.48332083246,"box_cox",45,500
"sblm",1260.13322005463,482.520050210997,448.540148310203,1.327,0.825,1017.7904715147,0.801,653.507702108029,0.909,1551.61859322942,0.875,1087.39222551515,0.941,2180.06866761288,0.925,1622.89085248139,"box_cox",45,500
"sebart",1024.22565138323,752.393175313819,517.823344428973,5.86900000000003,0.823,1029.13574365121,0.75,793.333877038729,0.888,1297.80973187884,0.862,1086.37387153702,0.93,1525.65461812448,0.908,1344.09556098241,"box_cox",46,500
"bart",382.143059331358,802.301408668788,518.539094996705,1.1149999999999,0.611,227.936305227243,0.603,218.922912172286,0.708,300.208810344965,0.706,291.599640642967,0.772,364.511214254314,0.775,356.624943153633,"box_cox",46,500
"bart_bc",652.459452339667,737.05588554486,518.267226796823,3.06200000000001,0.788,758.782284996682,0.723,669.826963703139,0.861,1003.79695314402,0.843,895.11808052844,0.912,1238.29793931892,0.914,1112.01703582511,"box_cox",46,500
"sblm",1186.05727681017,505.06559311374,463.626401056772,1.32599999999991,0.802,1197.87861475804,0.787,693.117699688123,0.893,1934.11176828142,0.87,1263.41296925376,0.941,2906.87821800247,0.918,2014.40314253008,"box_cox",46,500
"sebart",958.598520033917,681.311348902031,476.872685164802,5.83900000000006,0.814,1157.10653968411,0.747,841.099484098387,0.876,1550.4559357527,0.846,1223.1631448176,0.919,1876.44957501203,0.904,1600.86182178588,"box_cox",47,500
"bart",284.406936466695,760.449851146289,482.702209307711,1.11200000000008,0.607,284.487701745018,0.611,273.914054819224,0.748,377.847136024244,0.741,367.947844405757,0.818,465.227255152166,0.816,453.107945119314,"box_cox",47,500
"bart_bc",475.930131857311,682.093825840544,478.592227584092,3.053,0.819,848.485736105307,0.741,726.944448501935,0.908,1131.18093310508,0.864,985.401797473663,0.942,1404.9919947222,0.932,1237.58431676049,"box_cox",47,500
"sblm",931.631230213624,461.924631717086,422.579666420311,1.32399999999996,0.809,1327.08656945476,0.786,726.719614888846,0.889,2292.15434690667,0.863,1395.61720004558,0.929,3538.78126382529,0.911,2370.81285507131,"box_cox",47,500
"sebart",1379.00182605907,802.671540904294,577.918802765944,5.82000000000005,0.833,914.990246167208,0.783,687.937745583972,0.897,1142.04124219238,0.879,969.171279932302,0.933,1330.18004206299,0.924,1184.65317912387,"box_cox",48,500
"bart",1151.78379155961,879.911212154467,577.899503315334,1.13800000000003,0.646,232.398773134701,0.642,226.022789127373,0.727,299.672004988011,0.722,293.879041311203,0.776,360.139803811182,0.775,353.914810134001,"box_cox",48,500
"bart_bc",1351.32128732296,798.448321968361,578.866055108288,3.04700000000003,0.806,828.934775031966,0.753,716.844082704636,0.879,1104.4235196395,0.871,968.440029402866,0.925,1368.34366669817,0.925,1213.04072238266,"box_cox",48,500
"sblm",1706.67406142866,586.709172909827,533.259885273198,1.34800000000007,0.787,1211.63450818507,0.785,741.041455649828,0.898,1900.06783543378,0.859,1277.59730352915,0.931,2733.40784100414,0.922,1970.20803716486,"box_cox",48,500
"sebart",1161.67460928514,712.690502599358,453.40231679738,6.024,0.835,1135.08194309734,0.764,841.762427085653,0.9,1466.08845030014,0.877,1205.35698235359,0.935,1718.0155573523,0.929,1514.15893310323,"box_cox",49,500
"bart",267.802172953742,731.041629600024,455.528145224757,1.12299999999993,0.658,221.236606042685,0.658,215.433696878288,0.741,291.545845715344,0.737,284.269454896094,0.789,353.846863592051,0.789,347.04562185831,"box_cox",49,500
"bart_bc",590.870406007625,682.020898453503,457.075750040949,3.16300000000001,0.824,885.290066987516,0.757,748.837246979375,0.892,1187.26192882667,0.88,1022.29886671771,0.932,1482.87728165611,0.935,1293.96032463632,"box_cox",49,500
"sblm",1066.10306889912,444.962082552093,407.857619997933,1.32499999999993,0.842,1478.89222900355,0.835,773.015575913374,0.92,2561.97621414325,0.914,1548.20801868327,0.966,3977.92894325256,0.955,2653.31241711853,"box_cox",49,500
"sebart",1065.08897201459,761.151486272217,523.591471973139,5.92500000000007,0.829,1051.04285575942,0.763,798.830655699179,0.9,1340.51072976463,0.867,1112.64199725685,0.928,1652.68570818376,0.924,1388.37635534241,"box_cox",50,500
"bart",565.873116358547,822.687940215673,517.607541588927,1.12300000000005,0.635,244.435587139693,0.637,234.536349853927,0.747,323.158503685624,0.742,314.780325306929,0.813,390.885330021795,0.808,383.493289394809,"box_cox",50,500
"bart_bc",685.650402194444,761.183040327028,524.6704122553,3.05399999999997,0.852,683.633092474288,0.813,608.106942084015,0.936,932.033281003534,0.924,830.859361203731,0.973,1165.66822937692,0.973,1052.36121270864,"box_cox",50,500
"sblm",1281.15534342435,527.637034023108,474.703208714937,1.39400000000001,0.838,1464.77039408359,0.8,804.897399311908,0.911,2421.57301583995,0.904,1536.75667604264,0.945,3605.96571991023,0.932,2501.84919095965,"box_cox",50,500
"sebart",1204.51224922786,752.242018096718,549.186821144095,6.27599999999995,0.83,836.48654242579,0.776,664.59677620775,0.895,1069.50611987812,0.884,906.859506284469,0.932,1259.98407285791,0.936,1123.93829668753,"box_cox",51,500
"bart",959.901898991647,861.086629212286,551.357062966089,1.17199999999991,0.614,241.979999313017,0.612,232.26789977182,0.715,315.112461342334,0.718,306.94876052777,0.782,379.459376208706,0.784,372.334687490339,"box_cox",51,500
"bart_bc",1144.64468621508,764.840243178968,553.845323428812,3.11400000000003,0.838,802.795854532195,0.764,700.442351529951,0.912,1065.20352335433,0.901,941.471987917173,0.952,1316.24717255391,0.947,1175.52590603998,"box_cox",51,500
"sblm",1574.31438638889,562.119835832297,507.29758992097,1.34800000000007,0.818,1378.17183053521,0.799,828.019138988996,0.912,2121.50339365013,0.882,1449.89070166451,0.943,2996.94653471442,0.924,2198.44624740577,"box_cox",51,500
"sebart",1220.01860601808,708.37022716432,514.794623252651,6.15999999999997,0.844,1002.84713671531,0.787,775.389659543562,0.902,1328.20464378957,0.88,1071.19748165651,0.93,1557.34485581685,0.922,1374.38066304781,"box_cox",52,500
"bart",931.961266283462,814.648450333587,532.413687999375,1.16600000000005,0.589,247.591921296512,0.589,239.003862118286,0.712,323.06309070545,0.708,314.049274081127,0.767,390.083477812267,0.768,380.715301963147,"box_cox",52,500
"bart_bc",1069.26959400206,721.788279394042,530.851174432549,3.11599999999999,0.812,672.79897648004,0.75,599.875205790168,0.882,887.145315286884,0.859,800.945385602804,0.928,1084.90165232109,0.92,987.694862635072,"box_cox",52,500
"sblm",1567.35729657762,507.26470083531,468.462179280758,1.38200000000006,0.789,1404.44230257062,0.78,834.295953195769,0.888,2174.81124986937,0.871,1465.998849178,0.945,3089.04579697016,0.93,2255.33029569947,"box_cox",52,500
"sebart",565.294818522138,769.406389908412,558.527955060524,6.06700000000001,0.85,1030.69327826131,0.8,794.888205454887,0.901,1344.41879835884,0.881,1116.43834712899,0.935,1627.41338391139,0.923,1407.40004302362,"box_cox",53,500
"bart",344.321796696612,884.339299797091,562.915092098956,1.16499999999996,0.624,229.205841925018,0.613,223.292412124025,0.718,300.402299872344,0.721,293.726934145685,0.792,362.736180781475,0.784,356.54665390382,"box_cox",53,500
"bart_bc",497.590469527571,814.095750149259,569.088815208014,3.14999999999998,0.84,851.788483820169,0.768,750.052354250411,0.915,1131.69920904347,0.895,1008.22753281706,0.958,1396.49877043347,0.954,1253.48729460556,"box_cox",53,500
"sblm",1063.7555747482,573.867308484444,511.322222854226,1.36099999999999,0.823,1488.18566747781,0.796,884.770165610017,0.902,2280.49847892428,0.881,1553.96890459023,0.934,3182.90533204328,0.927,2354.23827126575,"box_cox",53,500
"sebart",857.75791500294,644.770193369164,471.046916814019,6.05700000000002,0.835,867.02335243476,0.755,667.420855871776,0.903,1115.09289312176,0.863,934.944473144501,0.93,1344.43043849106,0.914,1164.98080504905,"box_cox",54,500
"bart",655.115700221213,710.305603233488,468.731440139169,1.14699999999993,0.65,242.040792800055,0.653,235.383191752469,0.751,319.201225815609,0.747,310.380153276277,0.806,388.905389004107,0.815,380.587308077384,"box_cox",54,500
"bart_bc",689.195377251928,663.048602012424,473.28491321889,3.07499999999993,0.821,790.677253459899,0.751,673.769625881664,0.894,1063.16781092101,0.87,916.090249541599,0.932,1323.43583188507,0.937,1158.08528879615,"box_cox",54,500
"sblm",1272.23634537403,471.494897432082,423.782186370457,1.36500000000001,0.838,1340.31819309134,0.795,779.511063700288,0.914,2131.89561181209,0.891,1403.72686324071,0.938,3087.21370397797,0.927,2210.48789221213,"box_cox",54,500
"sebart",675.836945337102,795.552029321613,574.150478740958,6.08400000000006,0.786,908.287833451574,0.727,717.174347591447,0.863,1154.19868958016,0.825,979.881813904144,0.909,1383.62914973519,0.888,1211.18852349341,"box_cox",55,500
"bart",305.747226954876,894.595332744241,567.636044416299,1.28200000000004,0.657,243.527465951207,0.654,236.238695110066,0.756,319.049931642149,0.75,311.772921880495,0.802,386.163527767704,0.795,378.265087594085,"box_cox",55,500
"bart_bc",448.358858602944,809.565977662213,575.969546669084,3.375,0.778,786.444253730068,0.713,697.480435249778,0.856,1038.46073104717,0.829,930.587728077533,0.901,1279.65499812555,0.903,1153.58069741795,"box_cox",55,500
"sblm",1203.41909402613,567.384668070502,514.962315822826,1.36200000000008,0.822,1410.96574929766,0.793,827.018992640779,0.906,2239.01019585377,0.891,1476.13139577117,0.942,3181.4280257448,0.927,2312.26169401533,"box_cox",55,500
"sebart",640.63122165101,656.078865395267,460.759587426615,5.86400000000003,0.835,827.152317505972,0.78,656.052278244163,0.895,1049.9621394291,0.872,885.249335722179,0.929,1228.37095475217,0.928,1096.43357935139,"box_cox",56,500
"bart",291.134027947631,733.241993283541,462.34522483223,1.13199999999995,0.656,216.601140652068,0.654,211.074466902409,0.751,283.536817722286,0.75,277.617566293984,0.816,343.252067616305,0.814,336.818223484635,"box_cox",56,500
"bart_bc",438.7633001595,652.085992461567,466.109108436028,3.05099999999993,0.802,732.007530599449,0.72,633.488939612772,0.879,970.660696694494,0.845,852.34227347681,0.923,1201.66745506358,0.908,1065.08330697055,"box_cox",56,500
"sblm",1132.76177293395,449.385906495924,412.906054118331,1.31200000000001,0.814,1277.20252166029,0.793,710.309998456038,0.903,2041.87772605097,0.873,1345.47738400262,0.945,3030.51414214017,0.931,2133.97231947476,"box_cox",56,500
"sebart",737.311845011905,656.931775053602,496.489766199447,5.875,0.823,810.748053578834,0.755,612.203088613532,0.89,1063.95348659522,0.863,874.989661643784,0.925,1295.09151669359,0.925,1114.52916803154,"box_cox",57,500
"bart",495.011488321601,750.213737731244,494.935850070127,1.16200000000003,0.65,235.891629010667,0.648,228.80784293125,0.747,307.536092110355,0.739,301.270590435995,0.804,371.003236073222,0.802,364.719425652459,"box_cox",57,500
"bart_bc",706.013527625904,666.391628871874,498.805914551487,3.08400000000006,0.815,757.9452677426,0.759,650.327790139816,0.901,1010.81606721189,0.877,881.111227148733,0.943,1250.93495934792,0.943,1106.80599335933,"box_cox",57,500
"sblm",1061.83042485583,484.084423919208,443.36544522423,1.30100000000004,0.821,1193.64977795359,0.79,709.99210191472,0.896,1885.90828990009,0.871,1253.1797470834,0.927,2662.55163214472,0.911,1954.74745373548,"box_cox",57,500
"sebart",836.543042281167,735.490010013916,527.259273617875,5.82899999999995,0.847,929.542613833807,0.77,718.511295276498,0.903,1203.00346805031,0.893,996.295785558345,0.93,1435.6488364472,0.93,1251.46465141557,"box_cox",58,500
"bart",466.301635173133,840.566250087267,529.160895378968,1.10900000000004,0.602,248.541612389065,0.595,240.662056332814,0.7,325.352108803698,0.695,317.807561708497,0.758,393.271983177417,0.757,385.748774328618,"box_cox",58,500
"bart_bc",647.483941717712,756.332056774138,527.814701226383,3.05100000000004,0.826,781.37784185175,0.76,685.885002709015,0.906,1039.09837703748,0.889,920.99349776956,0.935,1281.99244041274,0.945,1148.53651117203,"box_cox",58,500
"sblm",1244.43317589548,516.398875017821,475.753337266209,1.32100000000003,0.816,1232.77864747621,0.792,725.959202003929,0.887,1981.60847429004,0.869,1304.47810423532,0.925,2852.58417074273,0.906,2058.50968041747,"box_cox",58,500
"sebart",692.024689450714,704.843383581163,498.53613186527,5.84100000000001,0.783,877.294493996806,0.718,650.335604865262,0.865,1169.64324366336,0.832,947.781225850041,0.912,1435.41268576849,0.893,1226.28840523294,"box_cox",59,500
"bart",298.081128550407,776.991572708175,499.99104403119,1.11200000000008,0.603,268.943428243403,0.598,260.85753232668,0.703,350.598511070787,0.706,340.755387073021,0.768,420.332148070122,0.771,412.783280157387,"box_cox",59,500
"bart_bc",456.345034147728,710.337348312647,500.462104957807,3.11099999999999,0.738,585.631207391515,0.666,530.792144194723,0.827,769.968700028865,0.796,701.790538666747,0.88,942.041843445665,0.865,864.895137706622,"box_cox",59,500
"sblm",1175.43254957326,512.911840429418,445.428870658813,1.30899999999997,0.826,1470.94848159441,0.811,892.228141717763,0.911,2363.52289632489,0.894,1535.16043774448,0.945,3350.40484861698,0.937,2444.13878517162,"box_cox",59,500
"sebart",1317.26267374224,611.108126655235,444.254815596206,5.8610000000001,0.851,762.817269427616,0.787,597.261465875896,0.9,979.633476737137,0.886,824.422495659959,0.929,1158.01184133386,0.929,1023.97533215179,"box_cox",60,500
"bart",1033.93012894422,689.670809173885,450.14787475799,1.1450000000001,0.591,203.345212454493,0.59,194.193803116304,0.706,275.724913205157,0.693,264.435441062432,0.781,335.042038590773,0.777,327.916116264993,"box_cox",60,500
"bart_bc",1261.4214487865,623.353269673217,454.088300387139,3.06799999999998,0.79,648.79798156199,0.726,565.418378602891,0.879,861.130628031598,0.847,760.516565608619,0.929,1066.27131793498,0.921,948.935146959266,"box_cox",60,500
"sblm",1584.05544012098,444.29332739497,400.962285430525,1.30599999999993,0.843,1279.88316310578,0.81,736.3177639066,0.92,2060.71509027755,0.901,1347.4734350034,0.956,3005.71489321238,0.935,2151.99898402122,"box_cox",60,500
