"Scenario","Iteration","N_train","y","truth","mean","lower","upper"
"identity",1,200,78.9520885771423,78.9520885771423,1.65464247585137,1.31716874695932,1.95953555877277
"identity",1,200,84.1766134161884,84.1766134161884,1.71073142959896,1.38504380904287,2.00551827549963
"identity",1,200,94.1412935040902,94.1412935040902,1.76632989545451,1.45158899033758,2.06337152018899
"identity",1,200,99.891875087309,99.891875087309,1.82329847120244,1.50098888051181,2.1224843131959
"identity",1,200,102.517703191339,102.517703191339,1.88637638062708,1.57943827131889,2.17426501776887
"identity",1,200,103.449630933382,103.449630933382,1.946150404462,1.6401424541493,2.22681959796915
"identity",1,200,117.199691342171,117.199691342171,2.00933660852683,1.71233524421228,2.27899093010377
"identity",1,200,120.842505682887,120.842505682887,2.07351781173158,1.78469050491065,2.317370017954
"identity",1,200,126.463087665234,126.463087665234,2.1372317355207,1.85601750532538,2.36915834815034
"identity",1,200,133.182071062289,133.182071062289,2.20592756010307,1.94499840079428,2.41611297845448
"identity",1,200,146.215888900178,146.215888900178,2.27425455079231,2.03206576432229,2.4599906298065
"identity",1,200,169.011523943185,169.011523943185,2.34345274466366,2.12859496503074,2.50897817262973
"identity",1,200,234.706626511858,234.706626511858,2.41633488238095,2.24019983911963,2.54757393995916
"identity",1,200,238.359029917655,238.359029917655,2.49051793798296,2.34751201022303,2.58601343487605
"identity",1,200,244.423127388293,244.423127388293,2.57239967674412,2.53285224927583,2.6795761428617
