"x","ale","Scenario","Feature","Model"
0.552765132195567,-0.0728529346064093,"Sigmoid","X6","bart"
0.728861093776243,-0.0715158406372517,"Sigmoid","X6","bart"
1.03230413688395,-0.0325957709277262,"Sigmoid","X6","bart"
1.32803852449384,-0.0197374220410334,"Sigmoid","X6","bart"
1.57784916984275,-0.0574607405721784,"Sigmoid","X6","bart"
1.9682917558392,-0.211429249199284,"Sigmoid","X6","bart"
-2.14634737948441,0.819069003047101,"Sigmoid","X7","sebart"
-1.64981889890063,0.817318117617218,"Sigmoid","X7","sebart"
-1.28006901498608,0.436498825565751,"Sigmoid","X7","sebart"
-1.01303384392006,0.000410460801500312,"Sigmoid","X7","sebart"
-0.847951304644243,-0.132613609079615,"Sigmoid","X7","sebart"
-0.668879181211216,-0.0734238394803373,"Sigmoid","X7","sebart"
-0.514775802775752,0.0280537004626832,"Sigmoid","X7","sebart"
-0.405830596614375,0.115153901917795,"Sigmoid","X7","sebart"
-0.305035622109294,0.20426399397747,"Sigmoid","X7","sebart"
-0.186663010879371,0.324351823604066,"Sigmoid","X7","sebart"
-0.0427948047692044,0.288863086852418,"Sigmoid","X7","sebart"
0.129957458899019,-0.00419661439531377,"Sigmoid","X7","sebart"
0.274785508660097,-0.229285931930291,"Sigmoid","X7","sebart"
0.398147555121415,-0.262219052539881,"Sigmoid","X7","sebart"
0.575321167337013,-0.340618521407805,"Sigmoid","X7","sebart"
0.757018659207728,-0.310815139832294,"Sigmoid","X7","sebart"
0.927848146554057,-0.269393884835997,"Sigmoid","X7","sebart"
1.1798247479525,-0.280633831438816,"Sigmoid","X7","sebart"
1.64422210865886,-0.256902899220684,"Sigmoid","X7","sebart"
2.50839787912062,-0.902980541119874,"Sigmoid","X7","sebart"
-2.14634737948441,-0.0501266499738483,"Sigmoid","X7","bart"
-1.64981889890063,0.0563978249825726,"Sigmoid","X7","bart"
-1.28006901498608,-0.0228302926138059,"Sigmoid","X7","bart"
-1.01303384392006,-0.0928688599287035,"Sigmoid","X7","bart"
-0.847951304644243,-0.089346534241555,"Sigmoid","X7","bart"
-0.668879181211216,-0.0623907457061861,"Sigmoid","X7","bart"
-0.514775802775752,-0.066115889454237,"Sigmoid","X7","bart"
-0.405830596614375,-0.0493012997212533,"Sigmoid","X7","bart"
-0.305035622109294,0.0203509243318626,"Sigmoid","X7","bart"
-0.186663010879371,0.0893332132711566,"Sigmoid","X7","bart"
-0.0427948047692044,0.115144994441176,"Sigmoid","X7","bart"
0.129957458899019,0.108751080048156,"Sigmoid","X7","bart"
0.274785508660097,0.102621644267874,"Sigmoid","X7","bart"
0.398147555121415,0.101616934736408,"Sigmoid","X7","bart"
0.575321167337013,0.0470566810493362,"Sigmoid","X7","bart"
0.757018659207728,-0.028262463745216,"Sigmoid","X7","bart"
0.927848146554057,-0.105334892678456,"Sigmoid","X7","bart"
1.1798247479525,-0.0927488444234282,"Sigmoid","X7","bart"
1.64422210865886,0.0477170560541244,"Sigmoid","X7","bart"
2.50839787912062,-0.0842557988930666,"Sigmoid","X7","bart"
-2.29002581065761,-0.273698738936049,"Sigmoid","X8","sebart"
-1.57044051134456,0.343739238100151,"Sigmoid","X8","sebart"
-1.2104735802965,0.569222851572825,"Sigmoid","X8","sebart"
-0.993258588669879,0.662990750491928,"Sigmoid","X8","sebart"
-0.853137764312308,0.589767232363885,"Sigmoid","X8","sebart"
-0.721235720790198,0.490371262430756,"Sigmoid","X8","sebart"
-0.576886942600929,0.328733954993837,"Sigmoid","X8","sebart"
