"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"sigmoid",90,200,-31.1961659308484,214.639018364768
"sigmoid",91,200,-36.4953794503444,280.606150443751
"sigmoid",92,200,-42.6952763108193,288.359476951391
"sigmoid",93,200,-37.0969971284276,240.114112859607
"sigmoid",94,200,-32.8721457534461,323.029769569503
"sigmoid",95,200,-42.1383039504198,287.927230691761
"sigmoid",96,200,-38.560027268965,331.412048302293
"sigmoid",97,200,-41.0962675408005,252.03673288018
"sigmoid",98,200,-40.9170719897265,407.125378568943
"sigmoid",99,200,-37.8815656750095,294.1405794987
"sigmoid",100,200,-35.1250048144748,234.664927079131
"beta",1,200,-35.7131525295078,322.46397342087
"beta",2,200,-38.5331399003307,283.02134697938
"beta",3,200,-39.0013521386903,237.274890069617
"beta",4,200,-38.9889228886134,261.160778534766
"beta",5,200,-29.1826808837083,263.551771984061
"beta",6,200,-38.4044180068444,227.971457498575
"beta",7,200,-34.3860730377191,338.833934623033
"beta",8,200,-40.6676354214972,292.561301027032
"beta",9,200,-40.3338135777215,263.482769534719
"beta",10,200,-34.9806451160328,210.85572238533
"beta",11,200,-39.5078244370921,226.875602760958
"beta",12,200,-36.8060096759241,276.356999875747
"beta",13,200,-34.8279009201148,331.38009710233
"beta",14,200,-28.4837087991,271.787512117185
"beta",15,200,-37.1676451846714,256.185022450225
"beta",16,200,-32.4434630372849,261.899838363664
"beta",17,200,-35.4163680297594,329.261512441282
"beta",18,200,-36.1440854733844,257.392166081385
"beta",19,200,-34.7802494051128,277.45192787628
"beta",20,200,-33.6329488396783,258.512816933896
"beta",21,200,-32.9015780235661,295.929172110725
"beta",22,200,-30.8312425235382,218.453355404684
"beta",23,200,-38.3357889288272,264.79251957611
"beta",24,200,-34.0868982054018,285.503664211251
"beta",25,200,-39.1036120262046,328.53975553572
"beta",26,200,-38.0287515574272,326.373264275841
"beta",27,200,-37.4366156826639,272.699999605176
"beta",28,200,-37.9426506532037,312.767603853428
"beta",29,200,-32.1271600466557,251.909201084965
"beta",30,200,-39.3355159737285,318.912875846962
"beta",31,200,-34.5120667317841,337.67419184067
"beta",32,200,-34.0532375185044,249.334042580977
"beta",33,200,-34.9071718412354,272.497475831471
"beta",34,200,-36.7624570758434,259.125313172464
"beta",35,200,-36.8794715108294,336.633753935162
"beta",36,200,-45.87670647141,305.113778884711
"beta",37,200,-34.4107086573492,230.116945416158
