"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","ISE_adjusted_mean","ISE_adjusted_expected","Mu_mean","Sigma_mean"
"beta",30,200,0.168668239494529,0.183760850895063,1.98153213171663,2.17357354031218,0.0553857936359071,0.294256530434321
"beta",31,200,0.182442065988698,0.199560322292529,2.4724504148338,2.72001648980424,0.0213933177945656,0.274464937294139
"beta",32,200,0.130055397958737,0.146377455126532,1.81011579978393,2.05622614881915,-0.0320984020928928,0.27133163254455
"beta",33,200,0.188251206953665,0.202418934534124,1.79261799649252,1.94448339452122,0.0944444892571563,0.327343543256678
"beta",34,200,0.154002500009055,0.168468271971958,1.98886730557171,2.19208718919794,0.0752270313674644,0.28090236322088
"beta",35,200,0.155633725096126,0.171386550314181,1.30889755028518,1.44947367824788,-0.0283206881024252,0.34737439605791
"beta",36,200,0.150247651451201,0.166585040656536,1.62850405513635,1.8131174292985,0.0450834014820808,0.305758189868151
"beta",37,200,0.220429040943264,0.236085031366185,2.19256229394438,2.36526273131171,0.116068127908988,0.319901357758711
"beta",38,200,0.221023410510172,0.23603089363253,1.96539709580896,2.10842697512384,0.0940408250691812,0.337506391217569
"beta",39,200,0.230065382525164,0.245480379357482,1.8859195274096,2.03584718723715,0.244291179728291,0.35336833857167
"beta",40,200,0.297672906351745,0.322492223640829,2.20392811472067,2.41457954578811,0.374144411707907,0.370365412557415
"beta",41,200,0.17726160806895,0.193024707557034,1.83264766573018,2.00365942676716,0.0562465579232252,0.312904037588863
"beta",42,200,0.167447330313684,0.183663822411403,2.42147020109252,2.68228448631221,0.0423087169731913,0.266166664544985
"beta",43,200,0.179700743461953,0.194723783674834,1.61407773069712,1.7608487536771,0.0894654166748827,0.336538956113316
"beta",44,200,0.159306044224626,0.174735115574613,1.97667199321308,2.18543218255984,0.110152627378025,0.286469887615942
"beta",45,200,0.168161267316831,0.184094966199472,2.23370673377356,2.45973090811826,-0.0402801509424097,0.276780895472721
"beta",46,200,0.252783057959545,0.269022971136648,2.31608109214809,2.48342230071726,0.131068996999037,0.33347643356691
"beta",47,200,0.150152069995213,0.166616014971102,1.76282557303323,1.96498774132152,0.0311121176227574,0.29385290811087
"beta",48,200,0.177387807322975,0.193460592463891,1.86741824574966,2.04904370593347,0.0368425697549637,0.310433577487659
"beta",49,200,0.195676686793852,0.211944087890615,1.99620986643573,2.17993707699909,0.132598673412976,0.31599955383953
"beta",50,200,0.176279916328119,0.192068313667027,1.77312760232067,1.94685867059682,0.0684772492362657,0.318359669343442
"beta",51,200,0.130616002347775,0.145758653628207,1.59036588901542,1.78383078498871,-0.0131543014415005,0.288683577572818
"beta",52,200,0.131547229287948,0.147894761122918,1.51501944248704,1.71084131559222,0.0652726311104478,0.296695576490397
"beta",53,200,0.149307269454982,0.165732051418169,1.72780014537764,1.92731287392336,0.0237043748026669,0.296269123307609
"beta",54,200,0.218440036969327,0.233630496854052,2.86497492866035,3.08607334842807,0.0576677046279253,0.278656996945635
"beta",55,200,0.14117011237333,0.157868239861744,2.01232506219091,2.26389550496991,0.0589991128685905,0.266750639537099
"beta",56,200,0.183031610850432,0.197241589434217,2.38272900686522,2.59295366475026,0.0947975550013823,0.280166888833414
"beta",57,200,0.160108702464974,0.175004243160741,1.4310402041534,1.57448404336899,0.113923619108489,0.337073776158458
"beta",58,200,0.165419356907794,0.182541579474177,1.70000781373155,1.88573581875264,0.0784604546736735,0.314165287626056
"beta",59,200,0.179371342650303,0.196027386363917,3.47965783297198,3.82240461150268,-0.0135986743029459,0.229065216275687
"beta",60,200,0.173707970912192,0.18858507778942,2.27321159489553,2.4865213273764,0.068441574078943,0.278960166873871
"beta",61,200,0.137741137267386,0.153614655944331,1.29358122673224,1.45249184584769,0.102272266254922,0.328990745971064
"beta",62,200,0.204042416093528,0.220426238437919,2.08332139272111,2.26201973587557,0.0117221016606999,0.315232390514138
"beta",63,200,0.160158213810014,0.175982164162102,2.37499658085435,2.62991932013721,0.0661845439571645,0.26216609485693
"beta",64,200,0.183207515839024,0.200675144853946,2.22738609674951,2.45296415462086,-0.00421661364460837,0.289272291801435
"beta",65,200,0.177195465000611,0.193967872784621,2.74793757710526,3.02114008249476,-0.0660342681351519,0.255990732366849
"beta",66,200,0.163797361428704,0.178770615009618,1.87947623014389,2.06983234736613,0.0940606578456677,0.298060688638117
"beta",67,200,0.154837079467337,0.1700940768326,2.37522656358287,2.6273518436013,0.0273943665700332,0.25764053020883
"beta",68,200,0.195451333977075,0.214020976280939,2.74623338426312,3.02670606178794,-0.0250866058933596,0.269573463260753
"beta",69,200,0.361435879905343,0.383159094991459,2.78361689720684,2.9722984445947,0.405729797763712,0.362748826394817
"beta",70,200,0.157155380622763,0.171401026474289,1.65753806175055,1.82089143008183,0.0222094548556143,0.310778638256226
"beta",71,200,0.14811651728648,0.163684773029743,2.02113097690985,2.24467783625896,0.0376059969777597,0.272810871368139
"beta",72,200,0.132933695821083,0.148991226951757,1.10177214087255,1.24102600450242,0.0659247986105528,0.349811643441672
"beta",73,200,0.199915582207458,0.215243848347198,2.27770451990967,2.46864075773116,0.0845191836415404,0.298819168603414
"beta",74,200,0.153359896505813,0.168332028318491,1.27992461486251,1.41194710066884,0.0650184228320459,0.348398409019829
"beta",75,200,0.146389070775373,0.1643082930257,1.59031718401154,1.7906790135198,0.0544797369164191,0.305233571817992
"beta",76,200,0.171360161224272,0.185820357460421,1.61624199213393,1.75991468056149,0.00310195152986443,0.327714126356039
"beta",77,200,0.193606158733793,0.20920991444526,1.86502832895121,2.03439977366328,0.186008345140958,0.325413114928709
"beta",78,200,0.137766308369406,0.153852793969248,1.80488452446519,2.03235698065279,0.00139950049330634,0.279139018969137
"beta",79,200,0.162363485866479,0.176789772666954,2.14364410221974,2.34884288045602,0.0185735956794939,0.277490435494789
"beta",80,200,0.165687135008563,0.182337614346193,1.89266414441363,2.09201017901485,-0.0452997904097429,0.297846370819855
"beta",81,200,0.137018955414645,0.15372550159385,1.56276019763997,1.76366633771498,0.00168745954094746,0.298450804280017
"beta",82,200,0.199638606555848,0.215688922937304,2.80589430262592,3.05279987238304,0.0880832515406975,0.269122063916919
"beta",83,200,0.144617164955803,0.160740570687058,1.9121304027606,2.14208965708038,0.0441073206547902,0.277939579852667
"beta",84,200,0.158432843692964,0.173921284625083,1.40559964043466,1.55052676780309,0.0584665998298287,0.337769015780708
"beta",85,200,0.192860744610975,0.206671956880298,2.18171088378492,2.36070391156805,0.0908108692585,0.30040574376062
"beta",86,200,0.139066007471009,0.154820684951064,1.61028839516473,1.80412910162404,0.0170307928758792,0.296215565625407
"beta",87,200,0.154160267347487,0.169946133018112,1.90097984872639,2.10773095041857,-0.0200984383743301,0.287068988895249
"beta",88,200,0.230098340735458,0.246953970701472,2.48494547575515,2.6796535401792,-0.0358019686429405,0.306472579380606
"beta",89,200,0.22485853921727,0.241072263614366,2.30876866242146,2.48861956902087,0.0318918970658979,0.314707778473024
"beta",90,200,0.155482365498771,0.170695795409912,1.72097535300827,1.90889491044578,0.167023865793304,0.303984833869415
"beta",91,200,0.198418567455808,0.214174562503308,2.23085051452292,2.42196479736373,0.0782768824965645,0.300686835201573
"beta",92,200,0.132739423386513,0.148483398286764,2.08141640964402,2.3452319076896,0.0804888357178701,0.254713966193416
"beta",93,200,0.254878639744696,0.269845679718174,3.27907118492187,3.50420633896256,0.176454572195811,0.281810121346516
"beta",94,200,0.123178861510409,0.139093425829539,1.92908190329726,2.19332174212408,0.0345115531082615,0.254995515772168
"beta",95,200,0.142743704524012,0.157039575369024,1.39087597743528,1.54197498814138,0.0717768495224618,0.322976738015466
"beta",96,200,0.202825886830553,0.219553171813625,2.92151031502286,3.1874389976496,-0.0496125469266296,0.266630008900166
"beta",97,200,0.146026523060038,0.162289068207502,1.41828692740959,1.590061874348,0.0339295984598524,0.323925681125903
"beta",98,200,0.250407963663547,0.266879735120385,1.89998142627925,2.04431409740429,0.244702808134779,0.366803312343432
"beta",99,200,0.206814620525632,0.222396887634676,2.2308551080972,2.40973718861735,-0.02247034988394,0.307038449003435
"beta",100,200,0.177077861743737,0.193346613355924,2.48359313884134,2.72925665433417,0.075455330421733,0.269147884591697
"arctangent",1,200,1993.4083252458,1993.42417177106,22442.5522850265,22690.2073118865,0.141283494812253,0.301276430006591
"arctangent",2,200,1192.400997935,1192.41803405694,15723.9927950725,15925.1380096684,-0.0658533798287217,0.278866329746083
"arctangent",3,200,1573.95823386927,1573.97472496859,12072.3982527085,12174.0506569251,-0.041912878557294,0.364066194928799
"arctangent",4,200,1502.26913267647,1502.28540850838,16175.4008850612,16345.4154444885,0.00811077886158249,0.307956777222944
"arctangent",5,200,1746.51780828382,1746.53368220685,22052.5446667071,22358.0674255964,0.0582312439659708,0.285256299952112
"arctangent",6,200,2031.49798079684,2031.51382650185,31986.3285229629,32397.9652576186,-0.095002279735314,0.255263304900655
"arctangent",7,200,2651.30277833503,2651.31951637746,24606.0534381578,24890.0050668385,0.172763865640817,0.331977359828247
"arctangent",8,200,2116.22509544,2116.24139765428,29127.8157846058,29452.7261358002,-0.0372437266239152,0.272491190211729
"arctangent",9,200,2040.98027755318,2040.99767806933,18690.092834091,18881.5781165245,0.177260517498053,0.333803956853797
"arctangent",10,200,2313.81637568764,2313.83135527739,26362.2317420778,26662.9699765192,-0.0156817665002142,0.299628441519741
"arctangent",11,200,1416.75972460361,1416.77525119565,15849.9003364179,16023.8229613047,0.13042277883572,0.302227348719918
"arctangent",12,200,2251.89764879027,2251.91278112683,29159.6000633751,29466.2438062132,0.0506507747008099,0.280849928024957
"arctangent",13,200,2313.21509648982,2313.23091490657,27798.0116157741,28044.3385598309,0.0422384208420349,0.291021044768553
"arctangent",14,200,2150.69170963834,2150.70713022784,25894.9003742502,26189.9867741372,-0.03594427582533,0.291455077591089
"arctangent",15,200,1602.22618558281,1602.24192041637,18931.1029383517,19130.8919650715,0.157792476807353,0.293964945248025
"arctangent",16,200,2226.40468296957,2226.42124773447,29591.4820113979,29969.9118228507,0.064774168087359,0.27780783425343
"arctangent",17,200,1814.54172626629,1814.55762204252,15246.4358444805,15382.4724294103,0.0725284994258934,0.348107180526515
"arctangent",18,200,1754.64530432157,1754.66211653464,22266.1632387335,22538.7166009879,0.0230453783609424,0.284109397952648
"arctangent",19,200,1694.99929933738,1695.01768334283,15763.8774389614,15898.1550609402,-0.165541221379394,0.330672345085372
"arctangent",20,200,1939.14082817836,1939.15609405643,20391.4136115195,20578.6572942712,0.0889190801318815,0.311174123940694
"arctangent",21,200,1754.2229446267,1754.23753880876,19665.5522368959,19859.5509238705,0.0669753650263733,0.301576965883832
"arctangent",22,200,1856.40127313336,1856.41820009735,28843.6535537279,29202.2265901438,-0.020178071037143,0.256821399638911
"arctangent",23,200,3223.42635063016,3223.44296880079,33082.2398524606,33493.5982273704,0.00170411334739149,0.31591650729943
"arctangent",24,200,1430.58525661626,1430.60086333319,17401.0519128658,17596.8343096019,-0.000225923439526674,0.289932628329263
"arctangent",25,200,1931.18851490477,1931.20430812701,21274.3683068228,21510.7478284598,0.0116349352553038,0.304624455123372
"arctangent",26,200,2513.43028603949,2513.44645566939,41157.5569725468,41664.3380559116,0.121786459771379,0.250128338573762
"arctangent",27,200,2317.9525505145,2317.9686601321,34245.1457689823,34639.5390503168,0.22399542805433,0.263179417942709
"arctangent",28,200,2538.75576770503,2538.77117303435,28083.671143152,28354.7734472331,0.0321388962173837,0.303507474242394
"arctangent",29,200,1951.03652964259,1951.05259666177,21543.4659498247,21769.3429725857,0.0401188829129003,0.304073005266466
"arctangent",30,200,1426.40809442772,1426.42440541138,14731.3861178762,14876.0346264986,0.0446767203920917,0.314204366121368
"arctangent",31,200,2133.09228747899,2133.10967210093,35640.4154810613,36082.4809276038,-0.0545887660961988,0.24755590396949
"arctangent",32,200,1636.75035681296,1636.76607124347,24446.2354064735,24774.4004706439,0.091171547000785,0.262127985495357
"arctangent",33,200,2554.2079007397,2554.2233284389,30262.098629794,30617.1474622356,0.1677340720597,0.293929271750698
"arctangent",34,200,1972.17199374092,1972.18913635172,28093.5536286554,28385.5519595643,0.0267264626108832,0.267682609998284
"arctangent",35,200,1621.47621738627,1621.49316233679,13176.8559069856,13293.8857433463,0.140959936575931,0.353856559456718
"arctangent",36,200,1486.11724899718,1486.13294502062,17384.876589732,17565.1635405974,0.0337712128192265,0.29540926726155
"arctangent",37,200,1986.78386184668,1986.79898214036,27178.8466989593,27499.6466050206,0.145317641721595,0.273574046626195
"arctangent",38,200,2261.48700126175,2261.5025900739,28133.9833867401,28412.9874477573,0.0618086143777509,0.286285899928204
"arctangent",39,200,1508.46340319997,1508.48024985589,11614.2128608329,11735.5824508999,0.337142423861071,0.364164960318319
"arctangent",40,200,1332.03328801913,1332.04914334106,12040.4844920968,12181.0911748555,0.0237147783021518,0.336436201275316
"arctangent",41,200,1801.45077034661,1801.46515938773,21837.9033360886,22047.8036198456,0.145512008288233,0.289965438268097
"arctangent",42,200,2655.99241557539,2656.01151170018,20654.5987520733,20881.0263775825,0.277892571925971,0.362486520092942
"arctangent",43,200,2074.10435847996,2074.12106270774,23304.4718235344,23590.0186484145,0.214738672508358,0.301995132033797
"arctangent",44,200,1824.38622364155,1824.40252272719,29935.6163631424,30241.0777848373,0.04988601828576,0.24937237011997
"arctangent",45,200,1352.95736915596,1352.97286449996,18420.0349777524,18656.1766677078,0.105490223516006,0.274432947584765
"arctangent",46,200,2396.75821366259,2396.77408382466,29214.263574251,29538.2303861001,0.125869974530327,0.289590588279454
"arctangent",47,200,1645.81065482293,1645.82671210836,17571.3340164374,17804.4796334815,0.113903611988887,0.310073632488835
"arctangent",48,200,1914.21373675812,1914.23066386568,25656.2044504204,25951.1297843284,-0.00242924964347018,0.276248092145937
"arctangent",49,200,2278.81147049471,2278.82572024811,28381.6468405005,28793.681050128,0.109114046752776,0.287435790391592
"arctangent",50,200,1859.39330369389,1859.40998453451,27250.4457380455,27595.5879902417,-0.0286014550706388,0.264561411531142
"arctangent",51,200,1750.34245932973,1750.35886673257,25742.7843860228,25976.7364980225,0.12025158110847,0.263110076671045
"arctangent",52,200,2110.64521391428,2110.66275539688,18148.3400514817,18312.0337617664,0.23306748308355,0.344121844595441
"arctangent",53,200,3037.71734624345,3037.73390029754,38621.8266987801,39059.4117905846,0.196888132148971,0.283696875069683
"arctangent",54,200,1842.8348177749,1842.85088286306,20765.169364369,21000.4235688629,0.035960379674333,0.301296790839435
"arctangent",55,200,1681.60365781804,1681.61879407181,18259.0294257554,18465.1467204313,0.0960526274006542,0.306781800228309
"arctangent",56,200,1488.29194854298,1488.30802868103,18531.439188371,18748.9776317207,0.10481395746773,0.286726809277045
"arctangent",57,200,1714.2195467164,1714.23958801919,18621.1195132365,18871.2558043235,0.230991345399528,0.307462074727786
"arctangent",58,200,1773.35892417446,1773.37482239342,23709.6956379116,23994.0345062066,0.0137778134006686,0.276771777169643
"arctangent",59,200,1584.89010775752,1584.9042126298,27271.0723974417,27514.3233812117,0.0667367560804707,0.243221362057342
"arctangent",60,200,1867.83272798402,1867.84894842381,25281.3677156647,25572.7659878393,-0.0488846110918329,0.274974317656132
"arctangent",61,200,1940.04721236551,1940.06307616506,20840.4805639866,21077.6406982119,0.218476113342111,0.308570870832414
"arctangent",62,200,1845.38575193948,1845.40006190846,17903.9534292538,18095.8931734806,0.0408945327136093,0.324462895500738
"arctangent",63,200,2009.02626596388,2009.04120870957,32036.4134736541,32353.8429614239,0.0245937403085295,0.252922684483834
"arctangent",64,200,2440.9357478344,2440.9526563239,30721.2294576637,31128.8073472646,0.0149726907832353,0.285517630767657
"arctangent",65,200,1903.3760056111,1903.39169475344,15643.8278488058,15804.9068807608,0.157745467428859,0.352374125837929
"arctangent",66,200,1514.02610178971,1514.04278600907,17378.5710184028,17562.7100919873,0.0821221923179765,0.298167975220263
"arctangent",67,200,1972.82090523055,1972.83582101812,19322.6970520839,19493.8305853111,0.043870519051039,0.322351946061543
"arctangent",68,200,2143.97746316821,2143.99400396425,22943.0800393116,23222.1353236141,0.158336891608897,0.309414634202082
"arctangent",69,200,2034.12591300422,2034.14156664892,23514.8753387738,23780.4242460833,0.140197007621058,0.297326602880213
"arctangent",70,200,2784.11841132778,2784.13370491756,30501.2848547941,30830.9244308771,0.0425633795433405,0.305377299157404
"arctangent",71,200,1375.34572911186,1375.36249434645,13596.943940109,13746.6680188004,0.0746139653519007,0.32153373520724
"arctangent",72,200,2114.61086165712,2114.626144126,30069.8857406935,30363.6019143993,0.144874646072053,0.267766373251674
"arctangent",73,200,1699.12775684161,1699.14463968023,18154.2134164606,18353.5065962241,0.109532740202806,0.309282737395306
"arctangent",74,200,2295.32452116966,2295.34041878033,34625.2172727856,35008.2790724096,0.0822398618585602,0.260362060279922
"arctangent",75,200,1252.32990093785,1252.34743388411,10198.492149854,10291.5281309879,0.213554205405791,0.353537151020176
"arctangent",76,200,1801.36159938897,1801.37771982328,16164.8443242777,16322.4074998983,0.324621432959971,0.337035115089833
"arctangent",77,200,1940.0151150003,1940.03055892868,18074.4240681464,18217.8107665163,0.0132980271836421,0.330224003382227
"arctangent",78,200,1234.74641516693,1234.76125510504,13698.1759186093,13830.3322972727,0.0714495593478226,0.30307412051734
"arctangent",79,200,2057.57630058945,2057.5929656496,26248.4523599749,26516.4972843924,0.216169040343,0.282823056430759
"arctangent",80,200,2313.94457102319,2313.96074716351,25083.1556761419,25365.6760297002,0.169402631961579,0.30713344643628
"arctangent",81,200,1987.61275653427,1987.62801007296,27541.1142673589,27865.8310586193,0.0149565714894048,0.271767864769427
"arctangent",82,200,1482.7514206171,1482.76586303786,10729.6750334859,10812.9145773421,0.106979709582986,0.374616927112929
"arctangent",83,200,1847.98695093094,1848.00407802922,28176.2469644666,28510.2203916645,0.0621088570075088,0.259086929808612
"arctangent",84,200,1486.50151793487,1486.5180953572,17822.2693485926,18045.1733145558,0.0458619621466315,0.292372135705864
"arctangent",85,200,1427.33840438466,1427.35383295799,18146.7728653123,18331.681087532,0.0663504598914668,0.283327141707606
"arctangent",86,200,2114.55017153071,2114.56534209149,23528.6004909917,23895.909474666,0.193884444609471,0.304323888341017
"arctangent",87,200,1344.05938624175,1344.07340493193,17248.7663738219,17461.3661543704,0.121410186582125,0.282498743775389
"arctangent",88,200,1378.66330800944,1378.67962153567,16675.3501912014,16883.5391333047,-0.0465365838444609,0.291101169755074
"arctangent",89,200,1865.4873505861,1865.50401503302,18379.3050647614,18575.607013209,0.0775894978970862,0.321970810231386
"arctangent",90,200,2889.02987175198,2889.04610566411,35748.0359170525,36128.2260326231,0.0861800746079569,0.287212605082361
"arctangent",91,200,1600.77150210351,1600.78785998478,20349.7791864099,20611.8011950809,0.0619546379194708,0.284096002317162
"arctangent",92,200,1617.76472553717,1617.78189613738,16511.176019881,16687.590990183,0.0578593113901852,0.316302356272718
"arctangent",93,200,1793.50199765738,1793.51856194875,16192.6607461999,16361.1536375813,0.073105824838759,0.336237201547218
"arctangent",94,200,1833.34129844714,1833.35819362846,17995.2579316998,18185.4671528293,0.13486888944893,0.322506532286227
"arctangent",95,200,2450.50758965419,2450.52244146414,33128.3084490953,33683.3267361262,0.00387848081735263,0.276420791864263
"arctangent",96,200,1910.90804018784,1910.92529311942,17582.8158307957,17746.0021613011,-0.0728608939684115,0.332707178485488
"arctangent",97,200,1281.51442692102,1281.52907627813,10882.1514980683,10994.5617775629,0.11879295223204,0.346739564639972
"arctangent",98,200,1454.97696410996,1454.99183948123,16014.0234194386,16199.2386650371,0.109577944430026,0.304838612274569
"arctangent",99,200,1691.72592357083,1691.74115682295,16810.6353593043,17024.6555044263,0.0208067834218028,0.321180988337102
"arctangent",100,200,1726.82870350071,1726.8441385214,19420.1103649657,19622.6684457556,0.0990459382454197,0.301234414437165
"box_cox",1,200,1657.4002330638,1657.41663206996,16391.6213925231,16612.7847834577,0.064607984774373,0.322099952618886
"box_cox",2,200,1442.88779852515,1442.90315164932,25833.9102706189,26207.3887680004,0.12455141401479,0.239784953942976
"box_cox",3,200,2092.26935709386,2092.28319806367,26516.5672367104,26910.3565412757,0.134443100652374,0.284982538289564
"box_cox",4,200,2113.7520395692,2113.76824004841,24309.2046016934,24544.7030407092,0.0614404062725971,0.29770622926814
"box_cox",5,200,2169.00587272397,2169.02197862767,21242.0251595209,21457.2163316437,0.0645565875833196,0.322766982602291
"box_cox",6,200,2119.25589622206,2119.27198729645,25682.7449262051,25984.5262739972,0.0184464575229497,0.290603189225767
"box_cox",7,200,1967.21723319021,1967.23278159605,21501.4767400707,21735.1128365941,0.0660706371577415,0.305752463269094
"box_cox",8,200,2160.79494621412,2160.81072772962,19607.1392477974,19803.5447046769,0.130365931526228,0.335268991885645
"box_cox",9,200,2248.62953337057,2248.64577242578,24867.4792043358,25136.078177086,0.272467030891099,0.304008170844819
"box_cox",10,200,1190.21562423903,1190.23227705013,13431.3977177767,13565.6388411379,-0.116093477052633,0.300605245737776
"box_cox",11,200,1676.99988100116,1677.01701050246,21594.9251001993,21830.4553133915,-0.0191263255862539,0.281669110618046
"box_cox",12,200,2607.85034341058,2607.86726022227,25183.638537725,25441.9998150779,-0.020135812321748,0.325092193995702
"box_cox",13,200,2408.29828551589,2408.31282335536,22118.7906675348,22348.9811767324,-0.004996627660194,0.333390103133553
"box_cox",14,200,2002.20803471227,2002.2258084956,27362.7232529932,27692.6752288598,-0.00929224066679239,0.273734143804492
"box_cox",15,200,1963.48980515328,1963.50419261214,19396.1237125098,19617.2464063553,0.0479858921160665,0.321695229420236
"box_cox",16,200,2345.02024939463,2345.0372225362,22341.9552900782,22685.7678145085,0.0702182078249436,0.328989113369421
"box_cox",17,200,1798.81714158051,1798.83242174319,22804.9792758312,23082.3820305229,0.124377952558551,0.284274163646366
"box_cox",18,200,1868.67255616402,1868.6882983287,18560.4625359514,18742.0121838053,0.150706105620496,0.320403190065343
"box_cox",19,200,2733.86641712162,2733.88199403042,39351.127599363,39786.6691842497,0.0218736883369988,0.26653288345298
"box_cox",20,200,2291.34678059631,2291.3618692583,24719.595434057,24928.3284920422,0.158001237602559,0.307004444339681
"box_cox",21,200,2475.57148342357,2475.58674010765,34828.4907456275,35217.5448399212,0.00962109703411186,0.269540167453242
"box_cox",22,200,2288.02661823581,2288.04242466291,29822.50651037,30174.0471122301,0.00753896088366354,0.280253387762652
"box_cox",23,200,1566.53471365218,1566.55095979067,12117.3950714125,12231.6482279394,0.077683000559313,0.362940474982662
"box_cox",24,200,2312.16642194662,2312.18194935651,26696.9122314483,26973.2042674592,0.0575427284496007,0.2973220265682
"box_cox",25,200,1490.80698446614,1490.82164785664,12243.6442149197,12364.6317037105,0.0598625550806399,0.352326037931853
"box_cox",26,200,1834.67494714003,1834.69052239272,20776.9963930822,21009.6865964734,0.000550443028086864,0.300447023639976
"box_cox",27,200,2019.72000150651,2019.73442111596,24413.4915386879,24679.4031513575,0.00913534973369605,0.290769744153682
"box_cox",28,200,2484.74888976808,2484.76643761218,28923.656786133,29253.889893036,0.0526315030417264,0.296450502191467
"box_cox",29,200,2078.12012543054,2078.13570731802,34304.1371563732,34660.4104148144,-0.00564576369951585,0.24867614851883
"box_cox",30,200,2061.9195569988,2061.93536627586,24144.8937440301,24369.701375624,0.106303561093295,0.294965575841994
"box_cox",31,200,2129.33413721615,2129.3514884758,28266.9242405058,28603.6458724004,0.101918208591056,0.277721752397496
"box_cox",32,200,2014.62625612896,2014.64132909174,22515.0732483306,22721.1866747279,-0.00693522284926362,0.301875579352555
"box_cox",33,200,1350.88685316536,1350.90476149072,15640.6862747584,15827.1119848443,0.0608874825615658,0.297446090403197
"box_cox",34,200,1551.45004793868,1551.46557777874,20900.6795581744,21180.14001186,0.168152942088334,0.276068005151934
"box_cox",35,200,2103.38056966345,2103.39608007153,24213.2581443075,24470.1481694849,0.123400955712066,0.297849557797672
"box_cox",36,200,1841.86696595886,1841.88437497404,20087.4676693997,20298.891786319,-0.0791371927272691,0.305962451169088
"box_cox",37,200,2076.24221424943,2076.256699563,20154.4741250988,20326.8749386665,0.186995618569485,0.323674704288842
"box_cox",38,200,1620.28640296488,1620.30249367811,24893.1559249579,25198.9882991473,0.0674971585863695,0.258241678325166
"box_cox",39,200,2389.97466540315,2389.99058452879,27080.3311718825,27309.3363487318,0.245229699638263,0.29958009415312
"box_cox",40,200,2585.77874878198,2585.79373382677,29286.0427440717,29597.7168143729,0.187572695037317,0.300269466084355
"box_cox",41,200,2997.89532097808,2997.91156420538,45794.9016319975,46320.8497416942,0.0507848452131257,0.258763153078762
"box_cox",42,200,1469.07618618674,1469.09244202071,14541.9319235191,14719.3375314051,-0.00383755060608989,0.321644010526237
"box_cox",43,200,1786.35940501127,1786.37697295387,12590.9823628395,12709.7322090005,-0.0341042920529996,0.380176812433644
"box_cox",44,200,1497.74244432163,1497.75816251885,14623.2789071055,14771.9934198409,0.0387084058489932,0.323360844063403
"box_cox",45,200,2021.96671409987,2021.98262151541,22465.9291542324,22693.5657118374,0.197858099089468,0.303082736795397
"box_cox",46,200,1781.00245634499,1781.01809309196,18319.5843902162,18531.4199769347,0.0788690567810884,0.315368083842894
"box_cox",47,200,2343.68042215862,2343.69633052741,32451.6047237037,32874.402817229,0.0309221943266455,0.272178691070872
"box_cox",48,200,2365.85186016947,2365.86881075641,25007.8259680547,25278.155387862,0.0854482067790567,0.310897625277597
"box_cox",49,200,2185.01806568312,2185.0334651702,26964.5280167963,27292.6327642656,-0.00346356291272285,0.288133083517576
"box_cox",50,200,1704.47683785063,1704.49124463962,15932.6406670758,16095.1448632686,0.0630677476810455,0.330360190074711
"box_cox",51,200,1994.05032912583,1994.0663786456,17774.2131302036,17961.5926473862,0.0272795814766032,0.338455424534182
"box_cox",52,200,2310.38247659809,2310.39758047702,37928.6174127203,38336.265460891,0.0103877036112032,0.249475977438333
"box_cox",53,200,2077.13692507729,2077.15271541109,31721.4999682417,32158.3495979434,-0.0604859739844195,0.259262975367724
"box_cox",54,200,1866.41948813894,1866.43672783666,19515.6808566027,19745.8004315403,-0.0898024632646291,0.312883629914444
"box_cox",55,200,1441.0812092111,1441.09860618701,21977.3599760571,22205.9751136027,-0.0295846486716238,0.258714682993408
"box_cox",56,200,1670.5874590544,1670.60410456486,16732.5689506203,16927.7063485456,0.0710745795509415,0.319635030899297
"box_cox",57,200,1639.38480076248,1639.40010768704,16946.8217262429,17091.4580295893,0.127531227567697,0.31368327695917
"box_cox",58,200,1611.68360500625,1611.69879922948,21787.5186771068,22071.917037239,0.0323696066507665,0.275421574008659
"box_cox",59,200,1745.05546853787,1745.07221112752,20422.4797490508,20662.463559341,-0.0133511247836242,0.295694237329274
"box_cox",60,200,1424.05249686352,1424.06853836833,18613.0791517701,18844.9664316557,0.0836168239566421,0.280020955900538
"box_cox",61,200,1941.99892771194,1942.01474969642,27948.4518072731,28254.018396892,0.101051822033579,0.266438172338179
"box_cox",62,200,1314.59037975785,1314.60452475226,13417.797943427,13586.2347713444,0.102011068236428,0.316853106560262
"box_cox",63,200,1604.46185870758,1604.47758097512,15739.8796520859,15918.4100415281,0.0113839679357075,0.322906698863961
"box_cox",64,200,1723.85910298113,1723.87421475762,15494.6790129636,15640.6797242023,0.0553639611468032,0.336675088784012
"box_cox",65,200,1433.15778454248,1433.17381951419,15375.4878915781,15550.3575318168,0.146792657903823,0.308713816344703
"box_cox",66,200,1632.24774616496,1632.26341809768,15268.5220686388,15404.4965181417,0.204867567936388,0.329863629974874
"box_cox",67,200,1643.97752985531,1643.99308276571,16041.9908999421,16197.0766517644,0.0610833181056762,0.323228733228831
"box_cox",68,200,2325.30284904291,2325.318761911,35069.9907889694,35485.4732384888,0.00399123005069637,0.260532254912481
